#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SCX	MYF5	9606.ENSP00000476384	9606.ENSP00000228644	0	0	0	0	0.102	0.222	0	0.255	0.434
SCX	TCF3	9606.ENSP00000476384	9606.ENSP00000262965	0	0	0	0	0.049	0.339	0	0.133	0.408
SIM1	ARNT2	9606.ENSP00000358210	9606.ENSP00000307479	0	0	0	0.585	0	0.727	0	0.927	0.979
SIM1	ARNT	9606.ENSP00000358210	9606.ENSP00000351407	0	0	0	0.576	0	0.793	0	0.678	0.930
SIM1	ARNTL	9606.ENSP00000358210	9606.ENSP00000384517	0	0	0	0.613	0.063	0.236	0	0.229	0.400
SIM1	HIF1A	9606.ENSP00000358210	9606.ENSP00000437955	0	0	0	0.715	0	0	0	0.453	0.453
SIM2	HIF1A	9606.ENSP00000290399	9606.ENSP00000437955	0	0	0	0.762	0	0	0	0.444	0.444
SIM2	ARNTL	9606.ENSP00000290399	9606.ENSP00000384517	0	0	0	0.609	0.063	0.236	0	0.305	0.459
SIM2	NPAS4	9606.ENSP00000290399	9606.ENSP00000311196	0	0	0	0.582	0	0	0	0.511	0.511
SIM2	ARNT2	9606.ENSP00000290399	9606.ENSP00000307479	0	0	0	0.596	0	0.822	0	0.485	0.904
SIM2	ARNT	9606.ENSP00000290399	9606.ENSP00000351407	0	0	0	0.585	0	0.908	0	0.601	0.962
SOHLH1	NEUROG3	9606.ENSP00000404438	9606.ENSP00000242462	0	0	0	0	0	0	0	0.571	0.571
SOHLH1	FIGLA	9606.ENSP00000404438	9606.ENSP00000333097	0	0	0	0	0.111	0	0	0.943	0.947
SOHLH1	ID4	9606.ENSP00000404438	9606.ENSP00000367972	0	0	0	0	0	0	0	0.511	0.511
SOHLH1	SOHLH2	9606.ENSP00000404438	9606.ENSP00000369210	0	0	0	0	0.047	0	0	0.919	0.919
SOHLH2	NEUROG3	9606.ENSP00000369210	9606.ENSP00000242462	0	0	0	0	0	0	0	0.470	0.470
SOHLH2	FIGLA	9606.ENSP00000369210	9606.ENSP00000333097	0	0	0	0	0	0	0	0.734	0.734
SOHLH2	ID4	9606.ENSP00000369210	9606.ENSP00000367972	0	0	0	0	0	0	0	0.482	0.482
SOHLH2	SOHLH1	9606.ENSP00000369210	9606.ENSP00000404438	0	0	0	0	0.047	0	0	0.919	0.919
SREBF1	USF2	9606.ENSP00000348069	9606.ENSP00000222305	0	0	0	0.578	0.138	0.070	0	0.420	0.494
SREBF1	EPAS1	9606.ENSP00000348069	9606.ENSP00000263734	0	0	0	0	0.060	0	0	0.398	0.410
SREBF1	MLXIP	9606.ENSP00000348069	9606.ENSP00000312834	0	0	0	0	0	0.091	0	0.368	0.401
SREBF1	MLXIPL	9606.ENSP00000348069	9606.ENSP00000320886	0	0	0	0	0.056	0.091	0	0.893	0.900
SREBF1	ARNTL	9606.ENSP00000348069	9606.ENSP00000384517	0	0	0	0	0	0	0	0.484	0.484
SREBF1	USF1	9606.ENSP00000348069	9606.ENSP00000357000	0	0	0	0.584	0.049	0.313	0	0.399	0.573
SREBF1	ID3	9606.ENSP00000348069	9606.ENSP00000363689	0	0	0	0	0.047	0.292	0	0.449	0.595
SREBF1	HIF1A	9606.ENSP00000348069	9606.ENSP00000437955	0	0	0	0	0.056	0	0	0.602	0.608
SREBF1	MYC	9606.ENSP00000348069	9606.ENSP00000478887	0	0	0	0	0.049	0.060	0	0.804	0.810
SREBF1	SREBF2	9606.ENSP00000348069	9606.ENSP00000354476	0	0	0.062	0.898	0.084	0.330	0.800	0.509	0.933
SREBF2	MLXIPL	9606.ENSP00000354476	9606.ENSP00000320886	0	0	0	0	0.042	0.091	0	0.671	0.688
SREBF2	SREBF1	9606.ENSP00000354476	9606.ENSP00000348069	0	0	0.062	0.898	0.084	0.330	0.800	0.509	0.933
SREBF2	HIF1A	9606.ENSP00000354476	9606.ENSP00000437955	0	0	0	0	0	0	0	0.449	0.449
SREBF2	MYC	9606.ENSP00000354476	9606.ENSP00000478887	0	0	0	0	0	0.060	0	0.610	0.618
TAL1	MYF6	9606.ENSP00000294339	9606.ENSP00000228641	0	0	0	0	0	0.067	0	0.602	0.613
TAL1	MYF5	9606.ENSP00000294339	9606.ENSP00000228644	0	0	0	0	0	0.067	0	0.419	0.435
TAL1	TCF3	9606.ENSP00000294339	9606.ENSP00000262965	0	0	0	0	0.049	0.860	0.500	0.996	0.999
TAL1	LYL1	9606.ENSP00000294339	9606.ENSP00000264824	0	0	0	0.799	0.181	0.292	0	0.692	0.805
TAL1	ARNTL	9606.ENSP00000294339	9606.ENSP00000384517	0	0	0	0	0	0	0	0.435	0.435
TAL1	NEUROD1	9606.ENSP00000294339	9606.ENSP00000295108	0	0	0	0.580	0.058	0.071	0	0.441	0.468
TAL1	TAL2	9606.ENSP00000294339	9606.ENSP00000334547	0	0	0	0.930	0.042	0.195	0	0.381	0.481
TAL1	MYC	9606.ENSP00000294339	9606.ENSP00000478887	0	0	0	0	0	0.048	0	0.522	0.525
TAL1	ID4	9606.ENSP00000294339	9606.ENSP00000367972	0	0	0	0	0.042	0.638	0	0.164	0.685
TAL1	TCF4	9606.ENSP00000294339	9606.ENSP00000381382	0	0	0	0	0.049	0.847	0	0.664	0.947
TAL1	TCF12	9606.ENSP00000294339	9606.ENSP00000388940	0	0	0	0	0.049	0.983	0.500	0.900	0.999
TAL2	TCF3	9606.ENSP00000334547	9606.ENSP00000262965	0	0	0	0	0.049	0.529	0	0.762	0.884
TAL2	LYL1	9606.ENSP00000334547	9606.ENSP00000264824	0	0	0.056	0.921	0	0	0	0.420	0.429
TAL2	TAL1	9606.ENSP00000334547	9606.ENSP00000294339	0	0	0	0.930	0.042	0.195	0	0.381	0.481
TAL2	OLIG2	9606.ENSP00000334547	9606.ENSP00000331040	0	0	0	0	0.058	0.071	0	0.668	0.684
TAL2	HELT	9606.ENSP00000334547	9606.ENSP00000426033	0	0	0	0	0.194	0.094	0	0.503	0.606
TAL2	TCF12	9606.ENSP00000334547	9606.ENSP00000388940	0	0	0	0	0.049	0.649	0	0.105	0.675
TAL2	TCF4	9606.ENSP00000334547	9606.ENSP00000381382	0	0	0	0	0.049	0.710	0	0.128	0.739
TCF12	USF2	9606.ENSP00000388940	9606.ENSP00000222305	0	0	0	0	0.055	0	0	0.434	0.442
TCF12	MYF6	9606.ENSP00000388940	9606.ENSP00000228641	0	0	0	0	0.049	0.636	0.500	0.552	0.912
TCF12	MYF5	9606.ENSP00000388940	9606.ENSP00000228644	0	0	0	0	0.049	0.151	0.500	0.560	0.798
TCF12	ID2	9606.ENSP00000388940	9606.ENSP00000234091	0	0	0	0	0	0.882	0	0.385	0.924
TCF12	MYOG	9606.ENSP00000388940	9606.ENSP00000241651	0	0	0	0	0.068	0.789	0.500	0.788	0.976
TCF12	TWIST1	9606.ENSP00000388940	9606.ENSP00000242261	0	0	0	0	0.048	0.588	0	0.767	0.900
TCF12	NEUROG3	9606.ENSP00000388940	9606.ENSP00000242462	0	0	0	0	0	0.668	0	0.100	0.688
TCF12	MYOD1	9606.ENSP00000388940	9606.ENSP00000250003	0	0	0	0	0.049	0.922	0.500	0.752	0.989
TCF12	TCF3	9606.ENSP00000388940	9606.ENSP00000262965	0	0	0.052	0.927	0.042	0.299	0.400	0.478	0.764
TCF12	LYL1	9606.ENSP00000388940	9606.ENSP00000264824	0	0	0	0	0.049	0.178	0	0.601	0.661
TCF12	ASCL1	9606.ENSP00000388940	9606.ENSP00000266744	0	0	0	0	0.100	0.509	0.800	0.603	0.960
TCF12	FERD3L	9606.ENSP00000388940	9606.ENSP00000275461	0	0	0	0	0.049	0.809	0	0.207	0.844
TCF12	MSGN1	9606.ENSP00000388940	9606.ENSP00000281047	0	0	0	0	0.049	0.503	0	0.125	0.551
TCF12	TAL1	9606.ENSP00000388940	9606.ENSP00000294339	0	0	0	0	0.049	0.983	0.500	0.900	0.999
TCF12	NEUROD1	9606.ENSP00000388940	9606.ENSP00000295108	0	0	0	0	0	0.978	0	0.729	0.994
TCF12	TCF23	9606.ENSP00000388940	9606.ENSP00000296096	0	0	0	0	0.049	0.674	0	0.091	0.693
TCF12	NHLH1	9606.ENSP00000388940	9606.ENSP00000302189	0	0	0	0	0.049	0.284	0	0.235	0.434
TCF12	ATOH1	9606.ENSP00000388940	9606.ENSP00000302216	0	0	0	0	0	0.606	0	0.317	0.719
TCF12	NEUROG1	9606.ENSP00000388940	9606.ENSP00000317580	0	0	0	0	0	0.442	0	0.505	0.712
TCF12	MSC	9606.ENSP00000388940	9606.ENSP00000321445	0	0	0	0	0.049	0.343	0	0.181	0.444
TCF12	ASCL2	9606.ENSP00000388940	9606.ENSP00000332293	0	0	0	0	0.100	0.437	0	0.237	0.580
TCF12	FIGLA	9606.ENSP00000388940	9606.ENSP00000333097	0	0	0	0	0.049	0.345	0	0.117	0.402
TCF12	TAL2	9606.ENSP00000388940	9606.ENSP00000334547	0	0	0	0	0.049	0.649	0	0.105	0.675
TCF12	HEY1	9606.ENSP00000388940	9606.ENSP00000338272	0	0	0	0	0	0.104	0	0.505	0.537
TCF12	MESP2	9606.ENSP00000388940	9606.ENSP00000342392	0	0	0	0	0.049	0.792	0	0.091	0.805
TCF12	ASCL4	9606.ENSP00000388940	9606.ENSP00000345420	0	0	0	0	0.049	0.611	0	0.168	0.665
TCF12	HAND2	9606.ENSP00000388940	9606.ENSP00000352565	0	0	0	0	0.049	0.589	0	0.179	0.651
TCF12	OLIG3	9606.ENSP00000388940	9606.ENSP00000356708	0	0	0	0	0	0.300	0	0.386	0.552
TCF12	TCF21	9606.ENSP00000388940	9606.ENSP00000356857	0	0	0	0	0.049	0.537	0	0.753	0.882
TCF12	USF1	9606.ENSP00000388940	9606.ENSP00000357000	0	0	0	0	0.067	0	0	0.527	0.540
TCF12	NHLH2	9606.ENSP00000388940	9606.ENSP00000358519	0	0	0	0	0.049	0.310	0	0.223	0.446
TCF12	ATOH7	9606.ENSP00000388940	9606.ENSP00000362777	0	0	0	0	0	0.385	0	0.194	0.483
TCF12	ID3	9606.ENSP00000388940	9606.ENSP00000363689	0	0	0	0	0	0.629	0	0.529	0.817
TCF12	ID1	9606.ENSP00000388940	9606.ENSP00000365280	0	0	0	0	0	0.826	0	0.469	0.904
TCF12	PTF1A	9606.ENSP00000388940	9606.ENSP00000365687	0	0	0	0	0.065	0.178	0	0.521	0.599
TCF12	ID4	9606.ENSP00000388940	9606.ENSP00000367972	0	0	0	0	0.042	0.473	0	0.579	0.769
TCF12	OLIG1	9606.ENSP00000388940	9606.ENSP00000371785	0	0	0	0	0	0.129	0	0.457	0.507
TCF12	TCF4	9606.ENSP00000388940	9606.ENSP00000381382	0	0	0.057	0.954	0.083	0.959	0.500	0.631	0.992
TCF12	ASCL3	9606.ENSP00000388940	9606.ENSP00000435770	0	0	0	0	0.049	0.562	0	0.091	0.589
TCF12	MYC	9606.ENSP00000388940	9606.ENSP00000478887	0	0	0	0	0	0.187	0	0.690	0.737
TCF12	TWIST2	9606.ENSP00000388940	9606.ENSP00000482581	0	0	0	0	0	0.706	0	0.175	0.747
TCF15	MYF5	9606.ENSP00000246080	9606.ENSP00000228644	0	0	0	0	0.109	0.067	0	0.347	0.410
TCF15	MYOD1	9606.ENSP00000246080	9606.ENSP00000250003	0	0	0	0	0.127	0.067	0	0.372	0.444
TCF15	MSGN1	9606.ENSP00000246080	9606.ENSP00000281047	0	0	0	0	0	0	0	0.453	0.453
TCF15	HES5	9606.ENSP00000246080	9606.ENSP00000367714	0	0	0	0	0.042	0.075	0	0.541	0.557
TCF15	TCF3	9606.ENSP00000246080	9606.ENSP00000262965	0	0	0	0	0.051	0.326	0	0.387	0.574
TCF15	TCF4	9606.ENSP00000246080	9606.ENSP00000381382	0	0	0	0	0.049	0.401	0	0.443	0.655
TCF21	MYF5	9606.ENSP00000356857	9606.ENSP00000228644	0	0	0	0	0	0.067	0	0.640	0.650
TCF21	MYOD1	9606.ENSP00000356857	9606.ENSP00000250003	0	0	0	0	0	0.251	0	0.566	0.661
TCF21	TCF3	9606.ENSP00000356857	9606.ENSP00000262965	0	0	0	0	0.049	0.486	0	0.229	0.590
TCF21	TCF4	9606.ENSP00000356857	9606.ENSP00000381382	0	0	0	0	0.049	0.486	0	0.214	0.583
TCF21	TCF12	9606.ENSP00000356857	9606.ENSP00000388940	0	0	0	0	0.049	0.537	0	0.753	0.882
TCF23	TCF3	9606.ENSP00000296096	9606.ENSP00000262965	0	0	0	0	0.049	0.505	0	0.091	0.535
TCF23	TCF4	9606.ENSP00000296096	9606.ENSP00000381382	0	0	0	0	0.049	0.587	0	0.091	0.612
TCF23	FIGLA	9606.ENSP00000296096	9606.ENSP00000333097	0	0	0	0	0	0.547	0	0.206	0.625
TCF23	TCF12	9606.ENSP00000296096	9606.ENSP00000388940	0	0	0	0	0.049	0.674	0	0.091	0.693
TCF24	TCF3	9606.ENSP00000455444	9606.ENSP00000262965	0	0	0	0	0.049	0.393	0	0.091	0.429
TCF24	TCF4	9606.ENSP00000455444	9606.ENSP00000381382	0	0	0	0	0.049	0.664	0	0.091	0.684
TCF3	USF2	9606.ENSP00000262965	9606.ENSP00000222305	0	0	0	0	0.085	0	0	0.498	0.521
TCF3	MYF6	9606.ENSP00000262965	9606.ENSP00000228641	0	0	0	0	0.049	0.655	0.500	0.598	0.925
TCF3	MYF5	9606.ENSP00000262965	9606.ENSP00000228644	0	0	0	0	0.049	0.534	0.500	0.748	0.936
TCF3	HAND1	9606.ENSP00000262965	9606.ENSP00000231121	0	0	0	0	0.049	0.549	0	0.171	0.613
TCF3	ID2	9606.ENSP00000262965	9606.ENSP00000234091	0	0	0	0	0	0.905	0	0.869	0.987
TCF3	MYOG	9606.ENSP00000262965	9606.ENSP00000241651	0	0	0	0	0.068	0.849	0.500	0.632	0.970
TCF3	TWIST1	9606.ENSP00000262965	9606.ENSP00000242261	0	0	0	0	0	0.856	0	0.315	0.897
TCF3	NEUROG3	9606.ENSP00000262965	9606.ENSP00000242462	0	0	0	0	0.056	0.302	0	0.537	0.668
TCF3	TCF15	9606.ENSP00000262965	9606.ENSP00000246080	0	0	0	0	0.051	0.326	0	0.387	0.574
TCF3	MYOD1	9606.ENSP00000262965	9606.ENSP00000250003	0	0	0	0	0.049	0.795	0.500	0.938	0.993
TCF3	BHLHE40	9606.ENSP00000262965	9606.ENSP00000256495	0	0	0	0	0	0.338	0	0.494	0.651
TCF3	ARNT	9606.ENSP00000262965	9606.ENSP00000351407	0	0	0	0	0.049	0.090	0	0.366	0.403
TCF3	SCX	9606.ENSP00000262965	9606.ENSP00000476384	0	0	0	0	0.049	0.339	0	0.133	0.408
TCF3	OLIG1	9606.ENSP00000262965	9606.ENSP00000371785	0	0	0	0	0	0.356	0	0.142	0.424
TCF3	TCF24	9606.ENSP00000262965	9606.ENSP00000455444	0	0	0	0	0.049	0.393	0	0.091	0.429
TCF3	MYCN	9606.ENSP00000262965	9606.ENSP00000281043	0	0	0	0	0.062	0.161	0	0.347	0.441
TCF3	BHLHA15	9606.ENSP00000262965	9606.ENSP00000476312	0	0	0	0	0	0.356	0	0.194	0.460
TCF3	NEUROD2	9606.ENSP00000262965	9606.ENSP00000306754	0	0	0	0	0	0.129	0	0.433	0.485
TCF3	MSGN1	9606.ENSP00000262965	9606.ENSP00000281047	0	0	0	0	0.049	0.458	0	0.091	0.490
TCF3	PTF1A	9606.ENSP00000262965	9606.ENSP00000365687	0	0	0	0	0.065	0.393	0	0.218	0.517
TCF3	TCF23	9606.ENSP00000262965	9606.ENSP00000296096	0	0	0	0	0.049	0.505	0	0.091	0.535
TCF3	NHLH1	9606.ENSP00000262965	9606.ENSP00000302189	0	0	0	0	0.049	0.455	0	0.195	0.547
TCF3	HIF1A	9606.ENSP00000262965	9606.ENSP00000437955	0	0	0	0	0	0.081	0	0.540	0.559
TCF3	NHLH2	9606.ENSP00000262965	9606.ENSP00000358519	0	0	0	0	0.049	0.495	0	0.187	0.575
TCF3	ATOH7	9606.ENSP00000262965	9606.ENSP00000362777	0	0	0	0	0	0.510	0	0.170	0.576
TCF3	OLIG3	9606.ENSP00000262965	9606.ENSP00000356708	0	0	0	0	0	0.129	0	0.539	0.581
TCF3	TCF21	9606.ENSP00000262965	9606.ENSP00000356857	0	0	0	0	0.049	0.486	0	0.229	0.590
TCF3	OLIG2	9606.ENSP00000262965	9606.ENSP00000331040	0	0	0	0	0	0.356	0	0.455	0.634
TCF3	MYC	9606.ENSP00000262965	9606.ENSP00000478887	0	0	0	0	0.084	0	0	0.659	0.674
TCF3	BHLHE23	9606.ENSP00000262965	9606.ENSP00000480998	0	0	0	0	0	0.129	0	0.648	0.680
TCF3	USF1	9606.ENSP00000262965	9606.ENSP00000357000	0	0	0	0	0.104	0.292	0	0.545	0.686
TCF3	FERD3L	9606.ENSP00000262965	9606.ENSP00000275461	0	0	0	0	0.049	0.676	0	0.091	0.696
TCF3	MSC	9606.ENSP00000262965	9606.ENSP00000321445	0	0	0	0	0.049	0.291	0	0.609	0.714
TCF3	ATOH1	9606.ENSP00000262965	9606.ENSP00000302216	0	0	0	0	0	0.606	0	0.317	0.719
TCF3	ASCL3	9606.ENSP00000262965	9606.ENSP00000435770	0	0	0	0	0.049	0.677	0	0.194	0.731
TCF3	TCF12	9606.ENSP00000262965	9606.ENSP00000388940	0	0	0.052	0.927	0.042	0.299	0.400	0.478	0.764
TCF3	ASCL2	9606.ENSP00000262965	9606.ENSP00000332293	0	0	0	0	0.100	0.437	0	0.620	0.791
TCF3	MESP2	9606.ENSP00000262965	9606.ENSP00000342392	0	0	0	0	0.049	0.808	0	0.091	0.820
TCF3	ASCL1	9606.ENSP00000262965	9606.ENSP00000266744	0	0	0	0	0.100	0.765	0	0.292	0.837
TCF3	HAND2	9606.ENSP00000262965	9606.ENSP00000352565	0	0	0	0	0.049	0.671	0	0.546	0.846
TCF3	TWIST2	9606.ENSP00000262965	9606.ENSP00000482581	0	0	0	0	0	0.674	0	0.623	0.872
TCF3	TAL2	9606.ENSP00000262965	9606.ENSP00000334547	0	0	0	0	0.049	0.529	0	0.762	0.884
TCF3	ID4	9606.ENSP00000262965	9606.ENSP00000367972	0	0	0	0	0	0.610	0	0.742	0.895
TCF3	TCF4	9606.ENSP00000262965	9606.ENSP00000381382	0	0	0	0.925	0.063	0.812	0.500	0.094	0.909
TCF3	ID3	9606.ENSP00000262965	9606.ENSP00000363689	0	0	0	0	0.067	0.803	0	0.758	0.951
TCF3	NEUROD1	9606.ENSP00000262965	9606.ENSP00000295108	0	0	0	0	0	0.805	0	0.825	0.964
TCF3	ID1	9606.ENSP00000262965	9606.ENSP00000365280	0	0	0	0	0.066	0.898	0	0.739	0.973
TCF3	LYL1	9606.ENSP00000262965	9606.ENSP00000264824	0	0	0	0	0.055	0.393	0.900	0.947	0.996
TCF3	TAL1	9606.ENSP00000262965	9606.ENSP00000294339	0	0	0	0	0.049	0.860	0.500	0.996	0.999
TCF4	MYF6	9606.ENSP00000381382	9606.ENSP00000228641	0	0	0	0	0.049	0.660	0.500	0.221	0.857
TCF4	MYF5	9606.ENSP00000381382	9606.ENSP00000228644	0	0	0	0	0.049	0.151	0.500	0.221	0.643
TCF4	ID2	9606.ENSP00000381382	9606.ENSP00000234091	0	0	0	0	0.042	0.907	0	0.760	0.976
TCF4	MYOG	9606.ENSP00000381382	9606.ENSP00000241651	0	0	0	0	0.068	0.826	0.500	0.265	0.932
TCF4	TWIST1	9606.ENSP00000381382	9606.ENSP00000242261	0	0	0	0	0.067	0.837	0	0.348	0.892
TCF4	NEUROG3	9606.ENSP00000381382	9606.ENSP00000242462	0	0	0	0	0	0.654	0	0.291	0.744
TCF4	TCF15	9606.ENSP00000381382	9606.ENSP00000246080	0	0	0	0	0.049	0.401	0	0.443	0.655
TCF4	MYOD1	9606.ENSP00000381382	9606.ENSP00000250003	0	0	0	0	0.049	0.437	0.500	0.910	0.972
TCF4	TCF3	9606.ENSP00000381382	9606.ENSP00000262965	0	0	0	0.925	0.063	0.812	0.500	0.094	0.909
TCF4	LYL1	9606.ENSP00000381382	9606.ENSP00000264824	0	0	0	0	0.063	0.339	0	0.223	0.478
TCF4	ASCL1	9606.ENSP00000381382	9606.ENSP00000266744	0	0	0	0	0.117	0.716	0	0.287	0.806
TCF4	FERD3L	9606.ENSP00000381382	9606.ENSP00000275461	0	0	0	0	0.049	0.808	0	0.104	0.822
TCF4	MYCN	9606.ENSP00000381382	9606.ENSP00000281043	0	0	0	0	0	0.161	0	0.336	0.419
TCF4	MSGN1	9606.ENSP00000381382	9606.ENSP00000281047	0	0	0	0	0.049	0.637	0	0.091	0.659
TCF4	TAL1	9606.ENSP00000381382	9606.ENSP00000294339	0	0	0	0	0.049	0.847	0	0.664	0.947
TCF4	NEUROD1	9606.ENSP00000381382	9606.ENSP00000295108	0	0	0	0	0.062	0.761	0	0.717	0.931
TCF4	TCF23	9606.ENSP00000381382	9606.ENSP00000296096	0	0	0	0	0.049	0.587	0	0.091	0.612
TCF4	ATOH1	9606.ENSP00000381382	9606.ENSP00000302216	0	0	0	0	0	0.467	0	0.508	0.726
TCF4	NEUROG1	9606.ENSP00000381382	9606.ENSP00000317580	0	0	0	0	0	0.438	0	0.356	0.623
TCF4	MSC	9606.ENSP00000381382	9606.ENSP00000321445	0	0	0	0	0.054	0.400	0	0.505	0.695
TCF4	ASCL2	9606.ENSP00000381382	9606.ENSP00000332293	0	0	0	0	0.100	0.437	0	0.231	0.576
TCF4	FIGLA	9606.ENSP00000381382	9606.ENSP00000333097	0	0	0	0	0.049	0.536	0	0.106	0.571
TCF4	TAL2	9606.ENSP00000381382	9606.ENSP00000334547	0	0	0	0	0.049	0.710	0	0.128	0.739
TCF4	MESP2	9606.ENSP00000381382	9606.ENSP00000342392	0	0	0	0	0.049	0.811	0	0.091	0.822
TCF4	HAND2	9606.ENSP00000381382	9606.ENSP00000352565	0	0	0	0	0.052	0.672	0	0.211	0.734
TCF4	TCF21	9606.ENSP00000381382	9606.ENSP00000356857	0	0	0	0	0.049	0.486	0	0.214	0.583
TCF4	NHLH2	9606.ENSP00000381382	9606.ENSP00000358519	0	0	0	0	0.049	0.406	0	0.163	0.486
TCF4	ATOH7	9606.ENSP00000381382	9606.ENSP00000362777	0	0	0	0	0	0.464	0	0.134	0.516
TCF4	ID3	9606.ENSP00000381382	9606.ENSP00000363689	0	0	0	0	0.083	0.774	0	0.585	0.906
TCF4	ID1	9606.ENSP00000381382	9606.ENSP00000365280	0	0	0	0	0	0.889	0	0.758	0.972
TCF4	PTF1A	9606.ENSP00000381382	9606.ENSP00000365687	0	0	0	0	0.065	0.339	0	0.454	0.634
TCF4	ID4	9606.ENSP00000381382	9606.ENSP00000367972	0	0	0	0	0.062	0.887	0	0.409	0.932
TCF4	OLIG1	9606.ENSP00000381382	9606.ENSP00000371785	0	0	0	0	0	0.129	0	0.415	0.468
TCF4	HIF1A	9606.ENSP00000381382	9606.ENSP00000437955	0	0	0	0	0.050	0.081	0	0.398	0.428
TCF4	MITF	9606.ENSP00000381382	9606.ENSP00000391803	0	0	0	0	0.055	0	0	0.444	0.452
TCF4	TCF24	9606.ENSP00000381382	9606.ENSP00000455444	0	0	0	0	0.049	0.664	0	0.091	0.684
TCF4	MYC	9606.ENSP00000381382	9606.ENSP00000478887	0	0	0	0	0	0.330	0	0.591	0.714
TCF4	TWIST2	9606.ENSP00000381382	9606.ENSP00000482581	0	0	0	0	0.042	0.694	0	0.165	0.734
TCF4	ASCL3	9606.ENSP00000381382	9606.ENSP00000435770	0	0	0	0	0.049	0.715	0	0.107	0.737
TCF4	TCF12	9606.ENSP00000381382	9606.ENSP00000388940	0	0	0.057	0.954	0.083	0.959	0.500	0.631	0.992
TFAP4	NHLH1	9606.ENSP00000204517	9606.ENSP00000302189	0	0	0	0	0	0	0	0.406	0.406
TFAP4	MYC	9606.ENSP00000204517	9606.ENSP00000478887	0	0	0	0	0.048	0	0	0.440	0.444
TFAP4	USF2	9606.ENSP00000204517	9606.ENSP00000222305	0	0	0	0	0.056	0.292	0	0.494	0.632
TFE3	TFEC	9606.ENSP00000314129	9606.ENSP00000265440	0	0	0.061	0.892	0	0.292	0	0.622	0.726
TFE3	HIF1A	9606.ENSP00000314129	9606.ENSP00000437955	0	0	0	0	0.056	0.087	0	0.389	0.428
TFE3	TFEB	9606.ENSP00000314129	9606.ENSP00000351742	0	0	0.064	0.882	0.073	0.831	0.800	0.419	0.979
TFE3	MITF	9606.ENSP00000314129	9606.ENSP00000391803	0	0	0.056	0.918	0	0.832	0.800	0.905	0.996
TFEB	TFEC	9606.ENSP00000351742	9606.ENSP00000265440	0	0	0.059	0.885	0.067	0.447	0	0.203	0.561
TFEB	TFE3	9606.ENSP00000351742	9606.ENSP00000314129	0	0	0.064	0.882	0.073	0.831	0.800	0.419	0.979
TFEB	HIF1A	9606.ENSP00000351742	9606.ENSP00000437955	0	0	0	0	0	0.061	0	0.491	0.502
TFEB	MITF	9606.ENSP00000351742	9606.ENSP00000391803	0	0	0.060	0.891	0.042	0.808	0.800	0.434	0.976
TFEC	TFEB	9606.ENSP00000265440	9606.ENSP00000351742	0	0	0.059	0.885	0.067	0.447	0	0.203	0.561
TFEC	MITF	9606.ENSP00000265440	9606.ENSP00000391803	0	0	0.056	0.909	0.083	0.292	0	0.559	0.693
TFEC	TFE3	9606.ENSP00000265440	9606.ENSP00000314129	0	0	0.061	0.892	0	0.292	0	0.622	0.726
TWIST1	MNT	9606.ENSP00000242261	9606.ENSP00000174618	0	0	0	0	0.044	0	0	0.479	0.480
TWIST1	MYCN	9606.ENSP00000242261	9606.ENSP00000281043	0	0	0	0	0	0	0	0.400	0.400
TWIST1	HAND2	9606.ENSP00000242261	9606.ENSP00000352565	0	0	0	0.683	0.090	0.058	0	0.516	0.549
TWIST1	ID4	9606.ENSP00000242261	9606.ENSP00000367972	0	0	0	0	0.071	0	0	0.539	0.553
TWIST1	MYOD1	9606.ENSP00000242261	9606.ENSP00000250003	0	0	0	0	0.055	0	0	0.561	0.567
TWIST1	EPAS1	9606.ENSP00000242261	9606.ENSP00000263734	0	0	0	0	0.061	0	0	0.632	0.639
TWIST1	HIF1A	9606.ENSP00000242261	9606.ENSP00000437955	0	0	0	0	0.048	0.226	0.400	0.601	0.799
TWIST1	MYC	9606.ENSP00000242261	9606.ENSP00000478887	0	0	0	0	0	0	0.400	0.764	0.852
TWIST1	TCF4	9606.ENSP00000242261	9606.ENSP00000381382	0	0	0	0	0.067	0.837	0	0.348	0.892
TWIST1	TCF3	9606.ENSP00000242261	9606.ENSP00000262965	0	0	0	0	0	0.856	0	0.315	0.897
TWIST1	TCF12	9606.ENSP00000242261	9606.ENSP00000388940	0	0	0	0	0.048	0.588	0	0.767	0.900
TWIST1	TWIST2	9606.ENSP00000242261	9606.ENSP00000482581	0	0	0.053	0.971	0.181	0.292	0.900	0.067	0.939
TWIST2	TWIST1	9606.ENSP00000482581	9606.ENSP00000242261	0	0	0.053	0.971	0.181	0.292	0.900	0.067	0.939
TWIST2	TCF3	9606.ENSP00000482581	9606.ENSP00000262965	0	0	0	0	0	0.674	0	0.623	0.872
TWIST2	ID1	9606.ENSP00000482581	9606.ENSP00000365280	0	0	0	0	0.107	0	0	0.397	0.439
TWIST2	TCF4	9606.ENSP00000482581	9606.ENSP00000381382	0	0	0	0	0.042	0.694	0	0.165	0.734
TWIST2	TCF12	9606.ENSP00000482581	9606.ENSP00000388940	0	0	0	0	0	0.706	0	0.175	0.747
USF1	USF2	9606.ENSP00000357000	9606.ENSP00000222305	0	0	0.067	0.938	0.108	0.889	0.800	0.982	0.999
