t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSG00000234284	ENST00000444149.ZNF879	reg_3472	ENST00000444149.ZNF879.53	many2many
ENSG00000181896	ENST00000444249.ZNF101	reg_12506	ENST00000444249.ZNF101.15297	many2many
ENSG00000181896	ENST00000444249.ZNF101	reg_12426	ENST00000444249.ZNF101.64137	many2many
ENSG00000181896	ENST00000444249.ZNF101	reg_3526	ENST00000444249.ZNF101.19806	many2many
ENSG00000181896	ENST00000444249.ZNF101	reg_3535	ENST00000444249.ZNF101.533097	many2many
ENSG00000136870	ENST00000259395.ZNF189	reg_18372	ENST00000259395.ZNF189.15	many2many
ENSG00000136870	ENST00000339664.ZNF189	reg_18372	ENST00000339664.ZNF189.15	many2many
ENSG00000136870	ENST00000374861.ZNF189	reg_18372	ENST00000374861.ZNF189.15	many2many
ENSG00000198453	ENST00000333987.ZNF568	reg_1539	ENST00000333987.ZNF568.11736	many2many
ENSG00000198453	ENST00000333987.ZNF568	reg_1521	ENST00000333987.ZNF568.714	many2many
ENSG00000198453	ENST00000415168.ZNF568	reg_1539	ENST00000415168.ZNF568.11736	many2many
ENSG00000198453	ENST00000415168.ZNF568	reg_1521	ENST00000415168.ZNF568.714	many2many
ENSG00000198453	ENST00000415168.ZNF568	reg_1111	ENST00000415168.ZNF568.2413541	many2many
ENSG00000198453	ENST00000617745.ZNF568	reg_1154	ENST00000617745.ZNF568.52	many2many
ENSG00000198453	ENST00000455427.ZNF568	reg_1539	ENST00000455427.ZNF568.11736	many2many
ENSG00000198453	ENST00000455427.ZNF568	reg_1154	ENST00000455427.ZNF568.52	many2many
ENSG00000162086	ENST00000669516.ZNF75A	reg_3257	ENST00000669516.ZNF75A.10003	many2many
ENSG00000162086	ENST00000669516.ZNF75A	reg_19520	ENST00000669516.ZNF75A.8380	many2many
ENSG00000162086	ENST00000669516.ZNF75A	reg_19525	ENST00000669516.ZNF75A.53197	many2many
ENSG00000162086	ENST00000669516.ZNF75A	reg_4524	ENST00000669516.ZNF75A.44	many2many
ENSG00000162086	ENST00000669516.ZNF75A	reg_19511	ENST00000669516.ZNF75A.8138	many2many
ENSG00000162086	ENST00000669516.ZNF75A	reg_3257	ENST00000669516.ZNF75A.6739	many2many
ENSG00000162086	ENST00000669516.ZNF75A	reg_19524	ENST00000669516.ZNF75A.15194	many2many
ENSG00000162086	ENST00000669516.ZNF75A	reg_14231	ENST00000669516.ZNF75A.69620	many2many
ENSG00000162086	ENST00000669516.ZNF75A	reg_14043	ENST00000669516.ZNF75A.8215	many2many
ENSG00000162086	ENST00000669516.ZNF75A	reg_19523	ENST00000669516.ZNF75A.70282	many2many
ENSG00000152926	ENST00000282869.ZNF117	reg_1529	ENST00000282869.ZNF117.15077	many2many
ENSG00000152926	ENST00000282869.ZNF117	reg_1699	ENST00000282869.ZNF117.7292	many2many
ENSG00000152926	ENST00000282869.ZNF117	reg_1550	ENST00000282869.ZNF117.16182	many2many
ENSG00000152926	ENST00000282869.ZNF117	reg_1524	ENST00000282869.ZNF117.144887	many2many
ENSG00000152926	ENST00000282869.ZNF117	reg_1046	ENST00000282869.ZNF117.5015	many2many
ENSG00000152926	ENST00000282869.ZNF117	reg_1142	ENST00000282869.ZNF117.3056	many2many
ENSG00000152926	ENST00000282869.ZNF117	reg_1553	ENST00000282869.ZNF117.10727	many2many
ENSG00000152926	ENST00000282869.ZNF117	reg_1529	ENST00000282869.ZNF117.66946	many2many
ENSG00000170100	ENST00000306502.ZNF778	reg_12321	ENST00000306502.ZNF778.20190	many2many
ENSG00000170100	ENST00000306502.ZNF778	reg_12319	ENST00000306502.ZNF778.14755	many2many
ENSG00000170100	ENST00000620195.ZNF778	reg_12319	ENST00000620195.ZNF778.14755	many2many
ENSG00000170100	ENST00000620195.ZNF778	reg_12321	ENST00000620195.ZNF778.20190	many2many
ENSG00000170100	ENST00000433976.ZNF778	reg_12321	ENST00000433976.ZNF778.20190	many2many
ENSG00000170100	ENST00000433976.ZNF778	reg_12319	ENST00000433976.ZNF778.14755	many2many
ENSG00000268163	ENST00000596831.AC004076.9	reg_1665	ENST00000596831.AC004076.9.2144	many2many
ENSG00000268163	ENST00000596831.AC004076.9	reg_1323	ENST00000596831.AC004076.9.51034	many2many
ENSG00000268163	ENST00000596831.AC004076.9	reg_992	ENST00000596831.AC004076.9.2663	many2many
ENSG00000268163	ENST00000596831.AC004076.9	reg_1572	ENST00000596831.AC004076.9.3321	many2many
ENSG00000268163	ENST00000596831.AC004076.9	reg_15622	ENST00000596831.AC004076.9.157200	many2many
ENSG00000268163	ENST00000596831.AC004076.9	reg_1709	ENST00000596831.AC004076.9.198750	many2many
ENSG00000268163	ENST00000596831.AC004076.9	reg_6941	ENST00000596831.AC004076.9.200700	many2many
ENSG00000268163	ENST00000596831.AC004076.9	reg_1073	ENST00000596831.AC004076.9.16458	many2many
ENSG00000186376	ENST00000370766.ZNF75D	reg_3257	ENST00000370766.ZNF75D.2578	many2many
ENSG00000186376	ENST00000370766.ZNF75D	reg_14043	ENST00000370766.ZNF75D.5787	many2many
ENSG00000186376	ENST00000370766.ZNF75D	reg_19511	ENST00000370766.ZNF75D.2004	many2many
ENSG00000186376	ENST00000370766.ZNF75D	reg_4524	ENST00000370766.ZNF75D.2871	many2many
ENSG00000186376	ENST00000370766.ZNF75D	reg_19520	ENST00000370766.ZNF75D.4362	many2many
ENSG00000186376	ENST00000370766.ZNF75D	reg_19524	ENST00000370766.ZNF75D.7706	many2many
ENSG00000186376	ENST00000370764.ZNF75D	reg_4524	ENST00000370764.ZNF75D.2871	many2many
ENSG00000186376	ENST00000370764.ZNF75D	reg_4721	ENST00000370764.ZNF75D.10877	many2many
ENSG00000186376	ENST00000370764.ZNF75D	reg_19511	ENST00000370764.ZNF75D.2004	many2many
ENSG00000186376	ENST00000370764.ZNF75D	reg_14043	ENST00000370764.ZNF75D.5787	many2many
ENSG00000186376	ENST00000370764.ZNF75D	reg_19520	ENST00000370764.ZNF75D.4362	many2many
ENSG00000186376	ENST00000370764.ZNF75D	reg_3257	ENST00000370764.ZNF75D.2578	many2many
ENSG00000178229	ENST00000321545.ZNF543	reg_1141	ENST00000321545.ZNF543.52	many2many
ENSG00000178229	ENST00000321545.ZNF543	reg_1949	ENST00000321545.ZNF543.13095	many2many
ENSG00000178187	ENST00000320129.ZNF454	reg_3917	ENST00000320129.ZNF454.53	many2many
ENSG00000197020	ENST00000305570.ZNF100	reg_1518	ENST00000305570.ZNF100.4337	many2many
ENSG00000197020	ENST00000305570.ZNF100	reg_1522	ENST00000305570.ZNF100.33361	many2many
ENSG00000197020	ENST00000305570.ZNF100	reg_1553	ENST00000305570.ZNF100.3829	many2many
ENSG00000197020	ENST00000305570.ZNF100	reg_1529	ENST00000305570.ZNF100.18293	many2many
ENSG00000197020	ENST00000305570.ZNF100	reg_1524	ENST00000305570.ZNF100.9016	many2many
ENSG00000197020	ENST00000608416.ZNF100	reg_1529	ENST00000608416.ZNF100.18293	many2many
ENSG00000197020	ENST00000608416.ZNF100	reg_1142	ENST00000608416.ZNF100.30549	many2many
ENSG00000197020	ENST00000608416.ZNF100	reg_1518	ENST00000608416.ZNF100.4337	many2many
ENSG00000197020	ENST00000608416.ZNF100	reg_1553	ENST00000608416.ZNF100.3829	many2many
ENSG00000197020	ENST00000608416.ZNF100	reg_1524	ENST00000608416.ZNF100.9016	many2many
ENSG00000197020	ENST00000608416.ZNF100	reg_1522	ENST00000608416.ZNF100.33361	many2many
ENSG00000197020	ENST00000358296.ZNF100	reg_1142	ENST00000358296.ZNF100.30549	many2many
ENSG00000197020	ENST00000358296.ZNF100	reg_1522	ENST00000358296.ZNF100.33361	many2many
ENSG00000197020	ENST00000358296.ZNF100	reg_1518	ENST00000358296.ZNF100.4337	many2many
ENSG00000197020	ENST00000358296.ZNF100	reg_1529	ENST00000358296.ZNF100.18293	many2many
ENSG00000197020	ENST00000358296.ZNF100	reg_1524	ENST00000358296.ZNF100.9016	many2many
ENSG00000197933	ENST00000341191.ZNF823	reg_3495	ENST00000341191.ZNF823.2730	many2many
ENSG00000197302	ENST00000534369.ZNF720	reg_1548	ENST00000534369.ZNF720.11086	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_1550	ENST00000398696.ZNF720.10409	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_1518	ENST00000398696.ZNF720.19102	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_1699	ENST00000398696.ZNF720.6859	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_1525	ENST00000398696.ZNF720.29004	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_1754	ENST00000398696.ZNF720.26024	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_1142	ENST00000398696.ZNF720.38204	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_1613	ENST00000398696.ZNF720.28586	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_1524	ENST00000398696.ZNF720.11086	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_1524	ENST00000398696.ZNF720.16872	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_1046	ENST00000398696.ZNF720.9937	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_1538	ENST00000398696.ZNF720.75374	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_1553	ENST00000398696.ZNF720.35653	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_1529	ENST00000398696.ZNF720.6150	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_1566	ENST00000398696.ZNF720.198708	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_954	ENST00000398696.ZNF720.281548	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_1256	ENST00000398696.ZNF720.134560	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1046	ENST00000316491.ZNF720.9937	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1256	ENST00000316491.ZNF720.134560	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1699	ENST00000316491.ZNF720.6859	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_954	ENST00000316491.ZNF720.281548	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1525	ENST00000316491.ZNF720.29004	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1566	ENST00000316491.ZNF720.198708	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_954	ENST00000316491.ZNF720.297586	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1611	ENST00000316491.ZNF720.120319	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1142	ENST00000316491.ZNF720.8425	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1529	ENST00000316491.ZNF720.6150	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1518	ENST00000316491.ZNF720.10409	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1518	ENST00000316491.ZNF720.19102	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1659	ENST00000316491.ZNF720.107195	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1182	ENST00000316491.ZNF720.156968	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1754	ENST00000316491.ZNF720.26024	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1524	ENST00000316491.ZNF720.16872	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1524	ENST00000316491.ZNF720.11086	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1644	ENST00000316491.ZNF720.33684	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1860	ENST00000316491.ZNF720.112671	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1538	ENST00000316491.ZNF720.75374	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1916	ENST00000316491.ZNF720.112044	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1204	ENST00000316491.ZNF720.97160	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_1613	ENST00000316491.ZNF720.28586	many2many
ENSG00000167232	ENST00000397082.ZNF91	reg_1518	ENST00000397082.ZNF91.3829	many2many
ENSG00000189042	ENST00000360729.ZNF567	reg_1563	ENST00000360729.ZNF567.305	many2many
ENSG00000189042	ENST00000536254.ZNF567	reg_1563	ENST00000536254.ZNF567.305	many2many
ENSG00000189042	ENST00000588311.ZNF567	reg_1563	ENST00000588311.ZNF567.305	many2many
ENSG00000189042	ENST00000682579.ZNF567	reg_1563	ENST00000682579.ZNF567.295	many2many
ENSG00000196109	ENST00000397121.ZNF676	reg_1553	ENST00000397121.ZNF676.33361	many2many
ENSG00000196109	ENST00000397121.ZNF676	reg_1529	ENST00000397121.ZNF676.21172	many2many
ENSG00000196109	ENST00000650058.ZNF676	reg_1553	ENST00000650058.ZNF676.33361	many2many
ENSG00000142556	ENST00000270649.ZNF614	reg_1254	ENST00000270649.ZNF614.1022	many2many
ENSG00000142556	ENST00000270649.ZNF614	reg_1417	ENST00000270649.ZNF614.6978	many2many
ENSG00000142556	ENST00000270649.ZNF614	reg_1679	ENST00000270649.ZNF614.348792	many2many
ENSG00000196693	ENST00000359467.ZNF33B	reg_18676	ENST00000359467.ZNF33B.1511	many2many
ENSG00000196693	ENST00000613419.ZNF33B	reg_18676	ENST00000613419.ZNF33B.1511	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1520	ENST00000467003.ZNF525.524	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1646	ENST00000467003.ZNF525.4150	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1632	ENST00000467003.ZNF525.1202	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1520	ENST00000467003.ZNF525.1556	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1522	ENST00000467003.ZNF525.13123	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1520	ENST00000467003.ZNF525.1356	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1760	ENST00000467003.ZNF525.1018	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1646	ENST00000467003.ZNF525.866	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_954	ENST00000467003.ZNF525.1480	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_953	ENST00000467003.ZNF525.12526	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1538	ENST00000467003.ZNF525.742	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1523	ENST00000467003.ZNF525.5110	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1540	ENST00000467003.ZNF525.5176	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1538	ENST00000467003.ZNF525.838	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_956	ENST00000467003.ZNF525.10236	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1519	ENST00000467003.ZNF525.45475	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_953	ENST00000467003.ZNF525.1163	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_981	ENST00000467003.ZNF525.1205	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1579	ENST00000467003.ZNF525.1957	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1522	ENST00000467003.ZNF525.3440	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1531	ENST00000467003.ZNF525.22354	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_956	ENST00000467003.ZNF525.1737	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1538	ENST00000467003.ZNF525.2140	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1620	ENST00000467003.ZNF525.1576	many2many
ENSG00000203326	ENST00000467003.ZNF525	reg_1624	ENST00000467003.ZNF525.2719	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1538	ENST00000474037.ZNF525.2140	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1632	ENST00000474037.ZNF525.1202	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1760	ENST00000474037.ZNF525.1018	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_954	ENST00000474037.ZNF525.1480	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1520	ENST00000474037.ZNF525.1556	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1523	ENST00000474037.ZNF525.5110	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1522	ENST00000474037.ZNF525.3440	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_953	ENST00000474037.ZNF525.1163	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1522	ENST00000474037.ZNF525.13123	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1520	ENST00000474037.ZNF525.524	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1538	ENST00000474037.ZNF525.742	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1538	ENST00000474037.ZNF525.838	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_956	ENST00000474037.ZNF525.1737	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_981	ENST00000474037.ZNF525.1205	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1624	ENST00000474037.ZNF525.2719	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1646	ENST00000474037.ZNF525.866	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1540	ENST00000474037.ZNF525.5176	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1646	ENST00000474037.ZNF525.4150	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1579	ENST00000474037.ZNF525.1957	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_953	ENST00000474037.ZNF525.12526	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1519	ENST00000474037.ZNF525.45475	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1520	ENST00000474037.ZNF525.1356	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_956	ENST00000474037.ZNF525.10236	many2many
ENSG00000203326	ENST00000474037.ZNF525	reg_1620	ENST00000474037.ZNF525.1576	many2many
ENSG00000197008	ENST00000437743.ZNF138	reg_1529	ENST00000437743.ZNF138.20730	many2many
ENSG00000197008	ENST00000437743.ZNF138	reg_1518	ENST00000437743.ZNF138.57468	many2many
ENSG00000197008	ENST00000437743.ZNF138	reg_1524	ENST00000437743.ZNF138.3056	many2many
ENSG00000197008	ENST00000437743.ZNF138	reg_1553	ENST00000437743.ZNF138.17792	many2many
ENSG00000197008	ENST00000307355.ZNF138	reg_1529	ENST00000307355.ZNF138.20730	many2many
ENSG00000197008	ENST00000307355.ZNF138	reg_1553	ENST00000307355.ZNF138.17792	many2many
ENSG00000197008	ENST00000307355.ZNF138	reg_1518	ENST00000307355.ZNF138.57468	many2many
ENSG00000197008	ENST00000307355.ZNF138	reg_1524	ENST00000307355.ZNF138.3056	many2many
ENSG00000197008	ENST00000440155.ZNF138	reg_1524	ENST00000440155.ZNF138.3056	many2many
ENSG00000197008	ENST00000440155.ZNF138	reg_1566	ENST00000440155.ZNF138.353431	many2many
ENSG00000197008	ENST00000440155.ZNF138	reg_1529	ENST00000440155.ZNF138.20730	many2many
ENSG00000197008	ENST00000440155.ZNF138	reg_1518	ENST00000440155.ZNF138.57468	many2many
ENSG00000197008	ENST00000440155.ZNF138	reg_1553	ENST00000440155.ZNF138.17792	many2many
ENSG00000172888	ENST00000339296.ZNF621	reg_18127	ENST00000339296.ZNF621.57	many2many
ENSG00000172888	ENST00000339296.ZNF621	reg_18213	ENST00000339296.ZNF621.2640	many2many
ENSG00000167637	ENST00000618787.ZNF283	reg_1256	ENST00000618787.ZNF283.343035	many2many
ENSG00000167637	ENST00000618787.ZNF283	reg_1124	ENST00000618787.ZNF283.52	many2many
ENSG00000167637	ENST00000650832.ZNF283	reg_1124	ENST00000650832.ZNF283.52	many2many
ENSG00000215372	ENST00000400156.ZNF705G	reg_7938	ENST00000400156.ZNF705G.4256	many2many
ENSG00000215372	ENST00000400156.ZNF705G	reg_4128	ENST00000400156.ZNF705G.17236	many2many
ENSG00000215372	ENST00000400156.ZNF705G	reg_15550	ENST00000400156.ZNF705G.18931	many2many
ENSG00000215372	ENST00000400156.ZNF705G	reg_7938	ENST00000400156.ZNF705G.16914	many2many
ENSG00000197013	ENST00000618549.ZNF429	reg_1518	ENST00000618549.ZNF429.10457	many2many
ENSG00000197013	ENST00000618549.ZNF429	reg_1550	ENST00000618549.ZNF429.15539	many2many
ENSG00000197013	ENST00000618549.ZNF429	reg_1529	ENST00000618549.ZNF429.3945	many2many
ENSG00000180479	ENST00000451802.ZNF571	reg_1049	ENST00000451802.ZNF571.4532	many2many
ENSG00000180479	ENST00000451802.ZNF571	reg_1091	ENST00000451802.ZNF571.7649	many2many
ENSG00000180479	ENST00000451802.ZNF571	reg_1162	ENST00000451802.ZNF571.406	many2many
ENSG00000180479	ENST00000451802.ZNF571	reg_1033	ENST00000451802.ZNF571.116670	many2many
ENSG00000180479	ENST00000451802.ZNF571	reg_1559	ENST00000451802.ZNF571.52	many2many
ENSG00000180479	ENST00000358744.ZNF571	reg_1162	ENST00000358744.ZNF571.406	many2many
ENSG00000180479	ENST00000358744.ZNF571	reg_1049	ENST00000358744.ZNF571.4532	many2many
ENSG00000180479	ENST00000358744.ZNF571	reg_1091	ENST00000358744.ZNF571.7649	many2many
ENSG00000180479	ENST00000358744.ZNF571	reg_1033	ENST00000358744.ZNF571.116670	many2many
ENSG00000180479	ENST00000358744.ZNF571	reg_1559	ENST00000358744.ZNF571.52	many2many
ENSG00000180479	ENST00000593133.ZNF571	reg_1162	ENST00000593133.ZNF571.406	many2many
ENSG00000180479	ENST00000593133.ZNF571	reg_1049	ENST00000593133.ZNF571.4532	many2many
ENSG00000180479	ENST00000593133.ZNF571	reg_1033	ENST00000593133.ZNF571.116670	many2many
ENSG00000180479	ENST00000593133.ZNF571	reg_1091	ENST00000593133.ZNF571.7649	many2many
ENSG00000180479	ENST00000593133.ZNF571	reg_1559	ENST00000593133.ZNF571.52	many2many
ENSG00000179909	ENST00000512439.ZNF154	reg_975	ENST00000512439.ZNF154.2259	many2many
ENSG00000179909	ENST00000512439.ZNF154	reg_1515	ENST00000512439.ZNF154.29597	many2many
ENSG00000179909	ENST00000512439.ZNF154	reg_1519	ENST00000512439.ZNF154.17961	many2many
ENSG00000179909	ENST00000512439.ZNF154	reg_964	ENST00000512439.ZNF154.4719	many2many
ENSG00000179909	ENST00000512439.ZNF154	reg_1547	ENST00000512439.ZNF154.2600	many2many
ENSG00000179909	ENST00000512439.ZNF154	reg_1005	ENST00000512439.ZNF154.2104	many2many
ENSG00000179909	ENST00000512439.ZNF154	reg_1515	ENST00000512439.ZNF154.2147	many2many
ENSG00000179909	ENST00000512439.ZNF154	reg_957	ENST00000512439.ZNF154.1084	many2many
ENSG00000179909	ENST00000512439.ZNF154	reg_1073	ENST00000512439.ZNF154.735	many2many
ENSG00000179909	ENST00000512439.ZNF154	reg_1532	ENST00000512439.ZNF154.52	many2many
ENSG00000179909	ENST00000512439.ZNF154	reg_992	ENST00000512439.ZNF154.910	many2many
ENSG00000179909	ENST00000512439.ZNF154	reg_1073	ENST00000512439.ZNF154.7652	many2many
ENSG00000179909	ENST00000512439.ZNF154	reg_1572	ENST00000512439.ZNF154.3934	many2many
ENSG00000179909	ENST00000684351.ZNF154	reg_975	ENST00000684351.ZNF154.58279	many2many
ENSG00000179909	ENST00000684351.ZNF154	reg_964	ENST00000684351.ZNF154.52215	many2many
ENSG00000179909	ENST00000684351.ZNF154	reg_1567	ENST00000684351.ZNF154.20475	many2many
ENSG00000179909	ENST00000684351.ZNF154	reg_1073	ENST00000684351.ZNF154.638	many2many
ENSG00000179909	ENST00000684351.ZNF154	reg_1519	ENST00000684351.ZNF154.4684	many2many
ENSG00000179909	ENST00000684351.ZNF154	reg_1515	ENST00000684351.ZNF154.2144	many2many
ENSG00000179909	ENST00000684351.ZNF154	reg_1073	ENST00000684351.ZNF154.8395	many2many
ENSG00000179909	ENST00000684351.ZNF154	reg_1088	ENST00000684351.ZNF154.129028	many2many
ENSG00000179909	ENST00000684351.ZNF154	reg_957	ENST00000684351.ZNF154.885	many2many
ENSG00000179909	ENST00000684351.ZNF154	reg_1532	ENST00000684351.ZNF154.52	many2many
ENSG00000179909	ENST00000684351.ZNF154	reg_1005	ENST00000684351.ZNF154.2286	many2many
ENSG00000179909	ENST00000684351.ZNF154	reg_1077	ENST00000684351.ZNF154.3925	many2many
ENSG00000179909	ENST00000684351.ZNF154	reg_1547	ENST00000684351.ZNF154.4404	many2many
ENSG00000179909	ENST00000684351.ZNF154	reg_1568	ENST00000684351.ZNF154.2413	many2many
