t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSG00000186513	ENST00000641291.OR9Q2	reg_9052	ENST00000641291.OR9Q2.33092	many2many
ENSG00000186513	ENST00000641291.OR9Q2	reg_4594	ENST00000641291.OR9Q2.25669	many2many
ENSG00000186513	ENST00000641291.OR9Q2	reg_5352	ENST00000641291.OR9Q2.8152	many2many
ENSG00000186513	ENST00000641291.OR9Q2	reg_4785	ENST00000641291.OR9Q2.8005	many2many
ENSG00000186513	ENST00000641291.OR9Q2	reg_2353	ENST00000641291.OR9Q2.76815	many2many
ENSG00000186513	ENST00000641291.OR9Q2	reg_5791	ENST00000641291.OR9Q2.20389	many2many
ENSG00000186513	ENST00000641291.OR9Q2	reg_8309	ENST00000641291.OR9Q2.39869	many2many
ENSG00000186513	ENST00000641291.OR9Q2	reg_5185	ENST00000641291.OR9Q2.61780	many2many
ENSG00000186513	ENST00000641291.OR9Q2	reg_17434	ENST00000641291.OR9Q2.74	many2many
ENSG00000186513	ENST00000641291.OR9Q2	reg_4791	ENST00000641291.OR9Q2.37433	many2many
ENSG00000186513	ENST00000641291.OR9Q2	reg_12252	ENST00000641291.OR9Q2.5696	many2many
ENSG00000186513	ENST00000641291.OR9Q2	reg_16044	ENST00000641291.OR9Q2.61807	many2many
ENSG00000186513	ENST00000641291.OR9Q2	reg_1823	ENST00000641291.OR9Q2.13832	many2many
ENSG00000186513	ENST00000641291.OR9Q2	reg_428	ENST00000641291.OR9Q2.4391	many2many
ENSG00000186513	ENST00000641291.OR9Q2	reg_8092	ENST00000641291.OR9Q2.15715	many2many
ENSG00000186513	ENST00000641291.OR9Q2	reg_514	ENST00000641291.OR9Q2.13024	many2many
ENSG00000186513	ENST00000641291.OR9Q2	reg_4417	ENST00000641291.OR9Q2.8023	many2many
ENSG00000186513	ENST00000641291.OR9Q2	reg_17671	ENST00000641291.OR9Q2.22832	many2many
ENSG00000187857	ENST00000641576.OR6C75	reg_5067	ENST00000641576.OR6C75.523	many2many
ENSG00000187857	ENST00000641576.OR6C75	reg_17959	ENST00000641576.OR6C75.3118	many2many
ENSG00000172489	ENST00000313033.OR5T3	reg_4325	ENST00000313033.OR5T3.510	many2many
ENSG00000172489	ENST00000313033.OR5T3	reg_648	ENST00000313033.OR5T3.19581	many2many
ENSG00000172489	ENST00000303059.OR5T3	reg_648	ENST00000303059.OR5T3.19581	many2many
ENSG00000172489	ENST00000303059.OR5T3	reg_5531	ENST00000303059.OR5T3.1696	many2many
ENSG00000172489	ENST00000303059.OR5T3	reg_4325	ENST00000303059.OR5T3.510	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5743	ENST00000641451.OR8B2.10975	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_3375	ENST00000641451.OR8B2.973	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_17014	ENST00000641451.OR8B2.5535	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_17187	ENST00000641451.OR8B2.6270	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_8786	ENST00000641451.OR8B2.8192	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_17679	ENST00000641451.OR8B2.15401	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_17011	ENST00000641451.OR8B2.24889	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_15369	ENST00000641451.OR8B2.10612	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5580	ENST00000641451.OR8B2.8505	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_12244	ENST00000641451.OR8B2.10673	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5549	ENST00000641451.OR8B2.18973	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_3146	ENST00000641451.OR8B2.18	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_1633	ENST00000641451.OR8B2.8504	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_17022	ENST00000641451.OR8B2.3596	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_3092	ENST00000641451.OR8B2.14320	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_17058	ENST00000641451.OR8B2.6051	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_17748	ENST00000641451.OR8B2.12053	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_12373	ENST00000641451.OR8B2.5887	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_12573	ENST00000641451.OR8B2.9150	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_1943	ENST00000641451.OR8B2.20849	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_17366	ENST00000641451.OR8B2.15546	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_471	ENST00000641451.OR8B2.8035	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_15370	ENST00000641451.OR8B2.12811	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_16338	ENST00000641451.OR8B2.6416	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_7999	ENST00000641451.OR8B2.24642	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_1549	ENST00000641451.OR8B2.22004	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_16341	ENST00000641451.OR8B2.2498	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_17337	ENST00000641451.OR8B2.2865	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_14778	ENST00000641451.OR8B2.19419	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_918	ENST00000641451.OR8B2.2728	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_17044	ENST00000641451.OR8B2.2395	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_1524	ENST00000641451.OR8B2.4025	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_2479	ENST00000641451.OR8B2.25069	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_16997	ENST00000641451.OR8B2.8672	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5576	ENST00000641451.OR8B2.13235	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_1489	ENST00000641451.OR8B2.13297	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5720	ENST00000641451.OR8B2.8863	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_3325	ENST00000641451.OR8B2.1622	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_17060	ENST00000641451.OR8B2.13862	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_12267	ENST00000641451.OR8B2.7800	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5926	ENST00000641451.OR8B2.7947	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5751	ENST00000641451.OR8B2.14912	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5515	ENST00000641451.OR8B2.8473	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_17189	ENST00000641451.OR8B2.2985	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5712	ENST00000641451.OR8B2.18851	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_3491	ENST00000641451.OR8B2.4795	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_17846	ENST00000641451.OR8B2.2812	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_3203	ENST00000641451.OR8B2.6166	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_17705	ENST00000641451.OR8B2.17324	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_7254	ENST00000641451.OR8B2.23501	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5493	ENST00000641451.OR8B2.8162	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5051	ENST00000641451.OR8B2.14167	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_8152	ENST00000641451.OR8B2.5765	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_3178	ENST00000641451.OR8B2.2086	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5804	ENST00000641451.OR8B2.2552	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_6110	ENST00000641451.OR8B2.10231	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_1081	ENST00000641451.OR8B2.22738	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5206	ENST00000641451.OR8B2.3277	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_1545	ENST00000641451.OR8B2.8884	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_3401	ENST00000641451.OR8B2.1666	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_3195	ENST00000641451.OR8B2.1623	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_6062	ENST00000641451.OR8B2.16989	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_8082	ENST00000641451.OR8B2.6300	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_15331	ENST00000641451.OR8B2.11247	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_1695	ENST00000641451.OR8B2.12823	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_3088	ENST00000641451.OR8B2.7482	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_17049	ENST00000641451.OR8B2.6611	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5569	ENST00000641451.OR8B2.1982	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5557	ENST00000641451.OR8B2.6479	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_724	ENST00000641451.OR8B2.3041	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_437	ENST00000641451.OR8B2.1489	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_2371	ENST00000641451.OR8B2.13596	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5843	ENST00000641451.OR8B2.17235	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_3345	ENST00000641451.OR8B2.1932	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_17910	ENST00000641451.OR8B2.4414	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5078	ENST00000641451.OR8B2.18940	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_3149	ENST00000641451.OR8B2.11780	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_9863	ENST00000641451.OR8B2.4523	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_14708	ENST00000641451.OR8B2.7194	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_5122	ENST00000641451.OR8B2.10098	many2many
ENSG00000284680	ENST00000641451.OR8B2	reg_3436	ENST00000641451.OR8B2.1219	many2many
ENSG00000205030	ENST00000378397.OR5L2	reg_5483	ENST00000378397.OR5L2.27	many2many
ENSG00000170683	ENST00000642047.OR10A3	reg_8057	ENST00000642047.OR10A3.50	many2many
ENSG00000170683	ENST00000642047.OR10A3	reg_8095	ENST00000642047.OR10A3.2565	many2many
ENSG00000170683	ENST00000642047.OR10A3	reg_2574	ENST00000642047.OR10A3.10189	many2many
ENSG00000170683	ENST00000642047.OR10A3	reg_931	ENST00000642047.OR10A3.48676	many2many
ENSG00000170683	ENST00000642047.OR10A3	reg_4429	ENST00000642047.OR10A3.28829	many2many
ENSG00000176695	ENST00000618231.OR4F17	reg_4227	ENST00000618231.OR4F17.11216	many2many
ENSG00000176695	ENST00000618231.OR4F17	reg_4525	ENST00000618231.OR4F17.1679	many2many
ENSG00000176695	ENST00000585993.OR4F17	reg_4227	ENST00000585993.OR4F17.11216	many2many
ENSG00000176695	ENST00000585993.OR4F17	reg_4525	ENST00000585993.OR4F17.1679	many2many
ENSG00000243896	ENST00000641841.OR2A7	reg_1308	ENST00000641841.OR2A7.4720	many2many
ENSG00000243896	ENST00000641841.OR2A7	reg_2763	ENST00000641841.OR2A7.243280	many2many
ENSG00000243896	ENST00000641841.OR2A7	reg_931	ENST00000641841.OR2A7.2949	many2many
ENSG00000243896	ENST00000641841.OR2A7	reg_1150	ENST00000641841.OR2A7.711	many2many
ENSG00000255223	ENST00000528616.OR5M11	reg_5569	ENST00000528616.OR5M11.8979	many2many
ENSG00000255223	ENST00000528616.OR5M11	reg_4567	ENST00000528616.OR5M11.27	many2many
ENSG00000255223	ENST00000528616.OR5M11	reg_3489	ENST00000528616.OR5M11.27414	many2many
ENSG00000255223	ENST00000528616.OR5M11	reg_4260	ENST00000528616.OR5M11.186877	many2many
ENSG00000203661	ENST00000641363.OR2T5	reg_1627	ENST00000641363.OR2T5.461	many2many
ENSG00000205328	ENST00000379665.OR6C65	reg_17909	ENST00000379665.OR6C65.10	many2many
ENSG00000205328	ENST00000379665.OR6C65	reg_5387	ENST00000379665.OR6C65.523	many2many
ENSG00000204704	ENST00000377175.OR2W1	reg_18243	ENST00000377175.OR2W1.96	many2many
ENSG00000204704	ENST00000377175.OR2W1	reg_15369	ENST00000377175.OR2W1.16432	many2many
ENSG00000181961	ENST00000314721.OR4A16	reg_6117	ENST00000314721.OR4A16.27	many2many
ENSG00000181961	ENST00000314721.OR4A16	reg_5751	ENST00000314721.OR4A16.793042	many2many
ENSG00000181961	ENST00000314721.OR4A16	reg_4234	ENST00000314721.OR4A16.4845	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_5674	ENST00000641668.OR9G4.6334	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_2729	ENST00000641668.OR9G4.12177	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_14954	ENST00000641668.OR9G4.252883	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_5577	ENST00000641668.OR9G4.2835	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_5185	ENST00000641668.OR9G4.71039	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_2273	ENST00000641668.OR9G4.60840	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_4762	ENST00000641668.OR9G4.6717	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_5572	ENST00000641668.OR9G4.1598	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_5626	ENST00000641668.OR9G4.1376	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_2699	ENST00000641668.OR9G4.12155	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_16357	ENST00000641668.OR9G4.22932	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_17058	ENST00000641668.OR9G4.2590	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_5515	ENST00000641668.OR9G4.510	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_16355	ENST00000641668.OR9G4.2121	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_17959	ENST00000641668.OR9G4.36838	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_6856	ENST00000641668.OR9G4.164105	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_7208	ENST00000641668.OR9G4.47968	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_12880	ENST00000641668.OR9G4.204362	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_7916	ENST00000641668.OR9G4.5182	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_16566	ENST00000641668.OR9G4.5028	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_13802	ENST00000641668.OR9G4.137160	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_16361	ENST00000641668.OR9G4.13109	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_3276	ENST00000641668.OR9G4.226373	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_3013	ENST00000641668.OR9G4.129546	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_8419	ENST00000641668.OR9G4.3217	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_3521	ENST00000641668.OR9G4.2048	many2many
ENSG00000172457	ENST00000641668.OR9G4	reg_8455	ENST00000641668.OR9G4.139663	many2many
ENSG00000172457	ENST00000302957.OR9G4	reg_3434	ENST00000302957.OR9G4.243596	many2many
ENSG00000172457	ENST00000302957.OR9G4	reg_1649	ENST00000302957.OR9G4.7144	many2many
ENSG00000172457	ENST00000302957.OR9G4	reg_17959	ENST00000302957.OR9G4.36838	many2many
ENSG00000172457	ENST00000302957.OR9G4	reg_12470	ENST00000302957.OR9G4.712413	many2many
ENSG00000172457	ENST00000302957.OR9G4	reg_13774	ENST00000302957.OR9G4.407014	many2many
ENSG00000172457	ENST00000302957.OR9G4	reg_4762	ENST00000302957.OR9G4.6717	many2many
ENSG00000155249	ENST00000641172.OR4K1	reg_931	ENST00000641172.OR4K1.25800	many2many
ENSG00000155249	ENST00000641172.OR4K1	reg_13774	ENST00000641172.OR4K1.508	many2many
ENSG00000155249	ENST00000641172.OR4K1	reg_5886	ENST00000641172.OR4K1.4558	many2many
ENSG00000279000	ENST00000641238.OR10A6	reg_8436	ENST00000641238.OR10A6.50	many2many
ENSG00000279000	ENST00000641238.OR10A6	reg_17044	ENST00000641238.OR10A6.43300	many2many
ENSG00000279000	ENST00000641238.OR10A6	reg_8786	ENST00000641238.OR10A6.21452	many2many
ENSG00000279000	ENST00000641238.OR10A6	reg_1156	ENST00000641238.OR10A6.37474	many2many
ENSG00000279000	ENST00000641238.OR10A6	reg_5712	ENST00000641238.OR10A6.103502	many2many
ENSG00000279000	ENST00000641238.OR10A6	reg_8419	ENST00000641238.OR10A6.2565	many2many
ENSG00000279000	ENST00000641238.OR10A6	reg_5515	ENST00000641238.OR10A6.17606	many2many
ENSG00000279000	ENST00000641238.OR10A6	reg_6105	ENST00000641238.OR10A6.28807	many2many
ENSG00000279000	ENST00000642108.OR10A6	reg_6105	ENST00000642108.OR10A6.28807	many2many
ENSG00000279000	ENST00000642108.OR10A6	reg_8436	ENST00000642108.OR10A6.50	many2many
ENSG00000279000	ENST00000642108.OR10A6	reg_5515	ENST00000642108.OR10A6.17606	many2many
ENSG00000279000	ENST00000642108.OR10A6	reg_5493	ENST00000642108.OR10A6.96096	many2many
ENSG00000279000	ENST00000642108.OR10A6	reg_8419	ENST00000642108.OR10A6.2565	many2many
ENSG00000279000	ENST00000642108.OR10A6	reg_8786	ENST00000642108.OR10A6.21452	many2many
ENSG00000279000	ENST00000642108.OR10A6	reg_1549	ENST00000642108.OR10A6.41778	many2many
ENSG00000279000	ENST00000642108.OR10A6	reg_1156	ENST00000642108.OR10A6.37474	many2many
ENSG00000176230	ENST00000641386.OR4K17	reg_18802	ENST00000641386.OR4K17.117	many2many
ENSG00000176230	ENST00000641386.OR4K17	reg_1515	ENST00000641386.OR4K17.10506	many2many
ENSG00000176230	ENST00000641633.OR4K17	reg_1515	ENST00000641633.OR4K17.10506	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_3201	ENST00000641129.OR7A10.16603	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_5681	ENST00000641129.OR7A10.14291	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_1524	ENST00000641129.OR7A10.21691	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_5595	ENST00000641129.OR7A10.20422	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_9889	ENST00000641129.OR7A10.6305	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_17482	ENST00000641129.OR7A10.18841	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_17366	ENST00000641129.OR7A10.14874	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_19039	ENST00000641129.OR7A10.97292	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_3148	ENST00000641129.OR7A10.40249	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_13756	ENST00000641129.OR7A10.27376	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_17072	ENST00000641129.OR7A10.8071	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_17910	ENST00000641129.OR7A10.28785	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_669	ENST00000641129.OR7A10.26348	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_3434	ENST00000641129.OR7A10.3213	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_5740	ENST00000641129.OR7A10.13625	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_15331	ENST00000641129.OR7A10.22739	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_13640	ENST00000641129.OR7A10.38608	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_5576	ENST00000641129.OR7A10.24430	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_17435	ENST00000641129.OR7A10.13725	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_3514	ENST00000641129.OR7A10.9741	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_14958	ENST00000641129.OR7A10.25565	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_1633	ENST00000641129.OR7A10.4275	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_5078	ENST00000641129.OR7A10.2366	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_7374	ENST00000641129.OR7A10.151	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_4246	ENST00000641129.OR7A10.8607	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_1545	ENST00000641129.OR7A10.4019	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_9155	ENST00000641129.OR7A10.19954	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_16501	ENST00000641129.OR7A10.22140	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_15370	ENST00000641129.OR7A10.19695	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_16997	ENST00000641129.OR7A10.15387	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_6062	ENST00000641129.OR7A10.58456	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_17189	ENST00000641129.OR7A10.11848	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_5548	ENST00000641129.OR7A10.22948	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_5315	ENST00000641129.OR7A10.2298	many2many
ENSG00000127515	ENST00000641129.OR7A10	reg_17011	ENST00000641129.OR7A10.61440	many2many
ENSG00000233412	ENST00000383696.OR5H15	reg_15828	ENST00000383696.OR5H15.20489	many2many
ENSG00000233412	ENST00000383696.OR5H15	reg_16997	ENST00000383696.OR5H15.9509	many2many
ENSG00000233412	ENST00000383696.OR5H15	reg_4257	ENST00000383696.OR5H15.5497	many2many
ENSG00000233412	ENST00000383696.OR5H15	reg_17203	ENST00000383696.OR5H15.3408	many2many
ENSG00000233412	ENST00000383696.OR5H15	reg_17049	ENST00000383696.OR5H15.835	many2many
ENSG00000233412	ENST00000383696.OR5H15	reg_17249	ENST00000383696.OR5H15.12	many2many
ENSG00000233412	ENST00000641450.OR5H15	reg_17249	ENST00000641450.OR5H15.12	many2many
ENSG00000233412	ENST00000641450.OR5H15	reg_16997	ENST00000641450.OR5H15.9509	many2many
ENSG00000233412	ENST00000641450.OR5H15	reg_15828	ENST00000641450.OR5H15.20489	many2many
ENSG00000233412	ENST00000641450.OR5H15	reg_16513	ENST00000641450.OR5H15.315694	many2many
ENSG00000233412	ENST00000641450.OR5H15	reg_17049	ENST00000641450.OR5H15.835	many2many
ENSG00000204695	ENST00000641895.OR14J1	reg_2273	ENST00000641895.OR14J1.18046	many2many
ENSG00000204695	ENST00000641895.OR14J1	reg_17410	ENST00000641895.OR14J1.5271	many2many
ENSG00000204695	ENST00000641895.OR14J1	reg_7122	ENST00000641895.OR14J1.3742	many2many
ENSG00000204695	ENST00000641895.OR14J1	reg_14857	ENST00000641895.OR14J1.1576	many2many
ENSG00000204695	ENST00000641895.OR14J1	reg_7916	ENST00000641895.OR14J1.81403	many2many
ENSG00000204695	ENST00000641895.OR14J1	reg_17775	ENST00000641895.OR14J1.481290	many2many
ENSG00000221888	ENST00000641256.OR1C1	reg_5660	ENST00000641256.OR1C1.18743	many2many
ENSG00000197309	ENST00000641351.OR10D3	reg_866	ENST00000641351.OR10D3.18	many2many
ENSG00000197309	ENST00000641351.OR10D3	reg_4749	ENST00000641351.OR10D3.315727	many2many
ENSG00000196341	ENST00000641897.OR8D1	reg_16341	ENST00000641897.OR8D1.4872	many2many
ENSG00000196341	ENST00000641897.OR8D1	reg_8152	ENST00000641897.OR8D1.35649	many2many
ENSG00000196341	ENST00000641897.OR8D1	reg_14763	ENST00000641897.OR8D1.7163	many2many
ENSG00000196341	ENST00000641897.OR8D1	reg_5751	ENST00000641897.OR8D1.40507	many2many
ENSG00000196341	ENST00000641897.OR8D1	reg_2273	ENST00000641897.OR8D1.7372	many2many
ENSG00000196341	ENST00000641897.OR8D1	reg_17189	ENST00000641897.OR8D1.2395	many2many
ENSG00000196341	ENST00000641897.OR8D1	reg_17366	ENST00000641897.OR8D1.11110	many2many
ENSG00000196341	ENST00000641897.OR8D1	reg_12208	ENST00000641897.OR8D1.19799	many2many
ENSG00000196341	ENST00000641897.OR8D1	reg_3521	ENST00000641897.OR8D1.973	many2many
