hgnc,target_species,ensembl_target_ids,ensembl_gene_names,ensembl_homology_types,ensembl_types_simple,toga_q_genes,toga_q_transcripts,toga_homology_types,has_ensembl,has_toga,type_match,cell_status
NCOA3,monodelphis_domestica,ENSMODG00000016243,NCOA3,ortholog_one2one,one2one,reg_8056,ENST00000371997.NCOA3.20;ENST00000371998.NCOA3.20;ENST00000372004.NCOA3.20,one2one,TRUE,TRUE,TRUE,Type match
NCOA3,mus_musculus,ENSMUSG00000027678,Ncoa3,ortholog_one2one,one2one,reg_4685,ENST00000371997.NCOA3.7;ENST00000371998.NCOA3.7;ENST00000372004.NCOA3.7,one2one,TRUE,TRUE,TRUE,Type match
NCOA3,pan_troglodytes,ENSPTRG00000013592,NCOA3,ortholog_one2one,one2one,reg_20677,ENST00000371997.NCOA3.20;ENST00000371998.NCOA3.20;ENST00000372004.NCOA3.20,one2one,TRUE,TRUE,TRUE,Type match
NCOA3,rattus_norvegicus,ENSRNOG00000005616,Ncoa3,ortholog_one2one,one2one,reg_798,ENST00000371997.NCOA3.10;ENST00000371998.NCOA3.10;ENST00000372004.NCOA3.10,one2one,TRUE,TRUE,TRUE,Type match
NEUROD1,bos_taurus,ENSBTAG00000001755,NEUROD1,ortholog_one2one,one2one,reg_13070,ENST00000295108.NEUROD1.3,one2one,TRUE,TRUE,TRUE,Type match
NEUROD1,canis_lupus_familiaris,ENSCAFG00845014989,NEUROD1,ortholog_one2one,one2one,reg_14579,ENST00000295108.NEUROD1.16,one2one,TRUE,TRUE,TRUE,Type match
NEUROD1,gorilla_gorilla,ENSGGOG00000027940,NEUROD1,ortholog_one2one,one2one,reg_4776,ENST00000295108.NEUROD1.7,one2one,TRUE,TRUE,TRUE,Type match
NEUROD1,macaca_mulatta,ENSMMUG00000008296,NEUROD1,ortholog_one2one,one2one,reg_19663,ENST00000295108.NEUROD1.8,one2one,TRUE,TRUE,TRUE,Type match
NEUROD1,monodelphis_domestica,ENSMODG00000010392,NEUROD1,ortholog_one2one,one2one,reg_3517,ENST00000295108.NEUROD1.2,one2one,TRUE,TRUE,TRUE,Type match
NEUROD1,mus_musculus,ENSMUSG00000034701,Neurod1,ortholog_one2one,one2one,reg_5573,ENST00000295108.NEUROD1.6,one2one,TRUE,TRUE,TRUE,Type match
NEUROD1,pan_troglodytes,,,,,reg_19381,ENST00000295108.NEUROD1.10,one2one,FALSE,TRUE,,TOGA only
NEUROD1,rattus_norvegicus,ENSRNOG00000005609,Neurod1,ortholog_one2one,one2one,reg_11602,ENST00000295108.NEUROD1.9,one2one,TRUE,TRUE,TRUE,Type match
NEUROD2,bos_taurus,ENSBTAG00000004119,NEUROD2,ortholog_one2one,one2one,reg_5613,ENST00000302584.NEUROD2.42,one2one,TRUE,TRUE,TRUE,Type match
NEUROD2,canis_lupus_familiaris,ENSCAFG00845012708,NEUROD2,ortholog_one2one,one2one,reg_7310,ENST00000302584.NEUROD2.43,one2one,TRUE,TRUE,TRUE,Type match
NEUROD2,gorilla_gorilla,ENSGGOG00000000493,NEUROD2,ortholog_one2one,one2one,reg_18306,ENST00000302584.NEUROD2.22,one2one,TRUE,TRUE,TRUE,Type match
NEUROD2,macaca_mulatta,ENSMMUG00000001404,NEUROD2,ortholog_one2one,one2one,reg_13433,ENST00000302584.NEUROD2.23,one2one,TRUE,TRUE,TRUE,Type match
NEUROD2,monodelphis_domestica,ENSMODG00000012777,NEUROD2,ortholog_one2one,one2one,reg_7467,ENST00000302584.NEUROD2.30,one2one,TRUE,TRUE,TRUE,Type match
NEUROD2,mus_musculus,ENSMUSG00000038255,Neurod2,ortholog_one2one,one2one,reg_1631,ENST00000302584.NEUROD2.21,one2one,TRUE,TRUE,TRUE,Type match
NEUROD2,pan_troglodytes,ENSPTRG00000043080,NEUROD2,ortholog_one2one,one2one,reg_14503,ENST00000302584.NEUROD2.28,one2one,TRUE,TRUE,TRUE,Type match
NEUROD2,rattus_norvegicus,ENSRNOG00000028417,Neurod2,ortholog_one2one,one2one,reg_8607,ENST00000302584.NEUROD2.19,one2one,TRUE,TRUE,TRUE,Type match
NEUROD4,bos_taurus,ENSBTAG00000005626,NEUROD4,ortholog_one2one,one2one,reg_9555,ENST00000242994.NEUROD4.54,one2one,TRUE,TRUE,TRUE,Type match
NEUROD4,canis_lupus_familiaris,ENSCAFG00845015646,NEUROD4,ortholog_one2one,one2one,reg_6393,ENST00000242994.NEUROD4.8,one2one,TRUE,TRUE,TRUE,Type match
NEUROD4,gorilla_gorilla,ENSGGOG00000004295,NEUROD4,ortholog_one2one,one2one,reg_1107,ENST00000242994.NEUROD4.26,one2one,TRUE,TRUE,TRUE,Type match
NEUROD4,macaca_mulatta,ENSMMUG00000060106,NEUROD4,ortholog_one2one,one2one,reg_3339,ENST00000242994.NEUROD4.6,one2one,TRUE,TRUE,TRUE,Type match
NEUROD4,monodelphis_domestica,,,,,,,one2zero,FALSE,FALSE,,None
NEUROD4,mus_musculus,ENSMUSG00000048015,Neurod4,ortholog_one2one,one2one,reg_17861,ENST00000242994.NEUROD4.10,one2one,TRUE,TRUE,TRUE,Type match
NEUROD4,pan_troglodytes,ENSPTRG00000045657,NEUROD4,ortholog_one2one,one2one,reg_15950,ENST00000242994.NEUROD4.23,one2one,TRUE,TRUE,TRUE,Type match
NEUROD4,rattus_norvegicus,ENSRNOG00000008449,Neurod4,ortholog_one2one,one2one,reg_9936,ENST00000242994.NEUROD4.176,one2one,TRUE,TRUE,TRUE,Type match
NEUROD6,bos_taurus,ENSBTAG00000000558,NEUROD6,ortholog_one2one,one2one,reg_6308,ENST00000297142.NEUROD6.36,one2one,TRUE,TRUE,TRUE,Type match
NEUROD6,canis_lupus_familiaris,ENSCAFG00845021439,NEUROD6,ortholog_one2one,one2one,reg_10971,ENST00000297142.NEUROD6.9,one2one,TRUE,TRUE,TRUE,Type match
NEUROD6,gorilla_gorilla,ENSGGOG00000026908,NEUROD6,ortholog_one2one,one2one,reg_4172,ENST00000297142.NEUROD6.8,one2one,TRUE,TRUE,TRUE,Type match
NEUROD6,macaca_mulatta,ENSMMUG00000022699,NEUROD6,ortholog_one2one,one2one,reg_8858,ENST00000297142.NEUROD6.24,one2one,TRUE,TRUE,TRUE,Type match
NEUROD6,monodelphis_domestica,ENSMODG00000013299,NEUROD6,ortholog_one2one,one2one,reg_9206,ENST00000297142.NEUROD6.318,one2one,TRUE,TRUE,TRUE,Type match
NEUROD6,mus_musculus,ENSMUSG00000037984,Neurod6,ortholog_one2one,one2one,reg_11818,ENST00000297142.NEUROD6.48,one2one,TRUE,TRUE,TRUE,Type match
NEUROD6,pan_troglodytes,ENSPTRG00000019050;ENSPTRG00000044307,NEUROD6,ortholog_one2many,one2many,reg_10018,ENST00000297142.NEUROD6.6,one2one,TRUE,TRUE,FALSE,Type mismatch
NEUROD6,rattus_norvegicus,ENSRNOG00000026055,Neurod6,ortholog_one2one,one2one,reg_13534,ENST00000297142.NEUROD6.44,one2one,TRUE,TRUE,TRUE,Type match
NEUROG1,bos_taurus,ENSBTAG00000003331,NEUROG1,ortholog_one2one,one2one,reg_3488,ENST00000314744.NEUROG1.18,one2one,TRUE,TRUE,TRUE,Type match
NEUROG1,canis_lupus_familiaris,ENSCAFG00845013951,NEUROG1,ortholog_one2one,one2one,reg_3650,ENST00000314744.NEUROG1.40,one2one,TRUE,TRUE,TRUE,Type match
NEUROG1,gorilla_gorilla,ENSGGOG00000002841,NEUROG1,ortholog_one2one,one2one,reg_10743,ENST00000314744.NEUROG1.9,one2one,TRUE,TRUE,TRUE,Type match
NEUROG1,macaca_mulatta,ENSMMUG00000004770,NEUROG1,ortholog_one2one,one2one,reg_17381,ENST00000314744.NEUROG1.1,one2one,TRUE,TRUE,TRUE,Type match
NEUROG1,monodelphis_domestica,,,,,reg_11431,ENST00000314744.NEUROG1.151,one2one,FALSE,TRUE,,TOGA only
NEUROG1,mus_musculus,ENSMUSG00000048904,Neurog1,ortholog_one2one,one2one,reg_9982,ENST00000314744.NEUROG1.129,one2one,TRUE,TRUE,TRUE,Type match
NEUROG1,pan_troglodytes,ENSPTRG00000017258,NEUROG1,ortholog_one2one,one2one,reg_16258,ENST00000314744.NEUROG1.12,one2one,TRUE,TRUE,TRUE,Type match
NEUROG1,rattus_norvegicus,ENSRNOG00000022405,Neurog1,ortholog_one2one,one2one,reg_5678,ENST00000314744.NEUROG1.129,one2one,TRUE,TRUE,TRUE,Type match
NEUROG2,bos_taurus,ENSBTAG00000015259,NEUROG2,ortholog_one2one,one2one,reg_2195,ENST00000313341.NEUROG2.24,one2one,TRUE,TRUE,TRUE,Type match
NEUROG2,canis_lupus_familiaris,ENSCAFG00845016784,NEUROG2,ortholog_one2one,one2one,reg_13153,ENST00000313341.NEUROG2.14,one2one,TRUE,TRUE,TRUE,Type match
NEUROG2,gorilla_gorilla,ENSGGOG00000038276,NEUROG2,ortholog_one2one,one2one,reg_5469,ENST00000313341.NEUROG2.4,one2one,TRUE,TRUE,TRUE,Type match
NEUROG2,macaca_mulatta,ENSMMUG00000014078,NEUROG2,ortholog_one2one,one2one,reg_17616,ENST00000313341.NEUROG2.3,one2one,TRUE,TRUE,TRUE,Type match
NEUROG2,monodelphis_domestica,ENSMODG00000005712,NEUROG2,ortholog_one2one,one2one,reg_9936,ENST00000313341.NEUROG2.83,one2one,TRUE,TRUE,TRUE,Type match
NEUROG2,mus_musculus,ENSMUSG00000027967,Neurog2,ortholog_one2one,one2one,reg_10791,ENST00000313341.NEUROG2.24,one2one,TRUE,TRUE,TRUE,Type match
NEUROG2,pan_troglodytes,ENSPTRG00000047838,NEUROG2,ortholog_one2one,one2one,reg_10393,ENST00000313341.NEUROG2.5,one2one,TRUE,TRUE,TRUE,Type match
NEUROG2,rattus_norvegicus,ENSRNOG00000010972,Neurog2,ortholog_one2one,one2one,reg_2310,ENST00000313341.NEUROG2.21,one2one,TRUE,TRUE,TRUE,Type match
NEUROG3,bos_taurus,ENSBTAG00000006431,NEUROG3,ortholog_one2one,one2one,reg_19412,ENST00000242462.NEUROG3.31,one2one,TRUE,TRUE,TRUE,Type match
NEUROG3,canis_lupus_familiaris,ENSCAFG00845003696,NEUROG3,ortholog_one2one,one2one,reg_13455,ENST00000242462.NEUROG3.27,one2one,TRUE,TRUE,TRUE,Type match
NEUROG3,gorilla_gorilla,ENSGGOG00000036451,NEUROG3,ortholog_one2one,one2one,reg_13332,ENST00000242462.NEUROG3.25,one2one,TRUE,TRUE,TRUE,Type match
NEUROG3,macaca_mulatta,ENSMMUG00000008956,NEUROG3,ortholog_one2one,one2one,reg_12911,ENST00000242462.NEUROG3.28,one2one,TRUE,TRUE,TRUE,Type match
NEUROG3,monodelphis_domestica,,,,,reg_7715,ENST00000242462.NEUROG3.273,one2one,FALSE,TRUE,,TOGA only
NEUROG3,mus_musculus,ENSMUSG00000044312,Neurog3,ortholog_one2one,one2one,reg_5242,ENST00000242462.NEUROG3.51,one2one,TRUE,TRUE,TRUE,Type match
NEUROG3,pan_troglodytes,ENSPTRG00000002576,NEUROG3,ortholog_one2one,one2one,reg_7810,ENST00000242462.NEUROG3.9,one2one,TRUE,TRUE,TRUE,Type match
NEUROG3,rattus_norvegicus,ENSRNOG00000024413,Neurog3,ortholog_one2one,one2one,reg_3400,ENST00000242462.NEUROG3.123,one2one,TRUE,TRUE,TRUE,Type match
NHLH1,bos_taurus,ENSBTAG00000066289,NHLH1,ortholog_one2one,one2one,reg_14932,ENST00000302101.NHLH1.1,one2one,TRUE,TRUE,TRUE,Type match
NHLH1,canis_lupus_familiaris,ENSCAFG00845030493,NHLH1,ortholog_one2one,one2one,reg_18145,ENST00000302101.NHLH1.59,one2one,TRUE,TRUE,TRUE,Type match
NHLH1,gorilla_gorilla,ENSGGOG00000015736,NHLH1,ortholog_one2one,one2one,reg_6920,ENST00000302101.NHLH1.2,one2one,TRUE,TRUE,TRUE,Type match
NHLH1,macaca_mulatta,ENSMMUG00000021865,NHLH1,ortholog_one2one,one2one,reg_7519,ENST00000302101.NHLH1.2,one2one,TRUE,TRUE,TRUE,Type match
NHLH1,monodelphis_domestica,,,,,reg_5898,ENST00000302101.NHLH1.139,one2one,FALSE,TRUE,,TOGA only
NHLH1,mus_musculus,ENSMUSG00000051251,Nhlh1,ortholog_one2one,one2one,reg_9791,ENST00000302101.NHLH1.8,one2one,TRUE,TRUE,TRUE,Type match
NHLH1,pan_troglodytes,ENSPTRG00000045092,NHLH1,ortholog_one2one,one2one,reg_6989,ENST00000302101.NHLH1.1,one2one,TRUE,TRUE,TRUE,Type match
NHLH1,rattus_norvegicus,ENSRNOG00000005166,Nhlh1,ortholog_one2one,one2one,reg_4955,ENST00000302101.NHLH1.11,one2one,TRUE,TRUE,TRUE,Type match
NHLH2,bos_taurus,ENSBTAG00000015067,NHLH2,ortholog_one2one,one2one,reg_11927,ENST00000369506.NHLH2.1,one2one,TRUE,TRUE,TRUE,Type match
NHLH2,canis_lupus_familiaris,ENSCAFG00845028114,,ortholog_one2one,one2one,reg_4106,ENST00000369506.NHLH2.81,one2one,TRUE,TRUE,TRUE,Type match
NHLH2,gorilla_gorilla,ENSGGOG00000043451,NHLH2,ortholog_one2one,one2one,reg_7272,ENST00000369506.NHLH2.39,one2one,TRUE,TRUE,TRUE,Type match
NHLH2,macaca_mulatta,ENSMMUG00000053366,NHLH2,ortholog_one2one,one2one,reg_4385,ENST00000369506.NHLH2.2,one2one,TRUE,TRUE,TRUE,Type match
NHLH2,monodelphis_domestica,ENSMODG00000023228,NHLH2,ortholog_one2one,one2one,reg_5121,ENST00000369506.NHLH2.14,one2one,TRUE,TRUE,TRUE,Type match
NHLH2,mus_musculus,ENSMUSG00000048540,Nhlh2,ortholog_one2one,one2one,reg_10810,ENST00000369506.NHLH2.4,one2one,TRUE,TRUE,TRUE,Type match
NHLH2,pan_troglodytes,ENSPTRG00000044281,NHLH2,ortholog_one2one,one2one,reg_6115,ENST00000369506.NHLH2.32,one2one,TRUE,TRUE,TRUE,Type match
NHLH2,rattus_norvegicus,ENSRNOG00000054375,Nhlh2,ortholog_one2one,one2one,reg_2005,ENST00000369506.NHLH2.7,one2one,TRUE,TRUE,TRUE,Type match
NPAS1,bos_taurus,ENSBTAG00000015576,NPAS1,ortholog_one2one,one2one,reg_1269,ENST00000602212.NPAS1.52,one2one,TRUE,TRUE,TRUE,Type match
NPAS1,canis_lupus_familiaris,ENSCAFG00845003034,NPAS1,ortholog_one2one,one2one,reg_4698,ENST00000602212.NPAS1.52,one2one,TRUE,TRUE,TRUE,Type match
NPAS1,gorilla_gorilla,ENSGGOG00000013398,NPAS1,ortholog_one2one,one2one,reg_2318,ENST00000602212.NPAS1.23,one2one,TRUE,TRUE,TRUE,Type match
NPAS1,macaca_mulatta,ENSMMUG00000011330,NPAS1,ortholog_one2one,one2one,reg_6963,ENST00000602212.NPAS1.26,one2one,TRUE,TRUE,TRUE,Type match
NPAS1,monodelphis_domestica,ENSMODG00000009053,NPAS1,ortholog_one2one,one2one,reg_3320,ENST00000602212.NPAS1.207,one2one,TRUE,TRUE,TRUE,Type match
NPAS1,mus_musculus,ENSMUSG00000001988,Npas1,ortholog_one2one,one2one,reg_8514,ENST00000602212.NPAS1.60,one2one,TRUE,TRUE,TRUE,Type match
NPAS1,pan_troglodytes,ENSPTRG00000011199,NPAS1,ortholog_one2one,one2one,reg_5734;reg_6666,ENST00000602212.NPAS1.1398756;ENST00000602212.NPAS1.22,one2many,TRUE,TRUE,FALSE,Type mismatch
NPAS1,rattus_norvegicus,ENSRNOG00000015376,Npas1,ortholog_one2one,one2one,reg_4183,ENST00000602212.NPAS1.54,one2one,TRUE,TRUE,TRUE,Type match
NPAS2,bos_taurus,ENSBTAG00000019697,NPAS2,ortholog_one2one,one2one,reg_904,ENST00000335681.NPAS2.81,one2one,TRUE,TRUE,TRUE,Type match
NPAS2,canis_lupus_familiaris,ENSCAFG00845013162,NPAS2,ortholog_one2one,one2one,reg_555,ENST00000335681.NPAS2.77,one2one,TRUE,TRUE,TRUE,Type match
NPAS2,gorilla_gorilla,ENSGGOG00000006420,NPAS2,ortholog_one2one,one2one,reg_205,ENST00000335681.NPAS2.32,one2one,TRUE,TRUE,TRUE,Type match
NPAS2,macaca_mulatta,ENSMMUG00000009871,NPAS2,ortholog_one2one,one2one,reg_1582,ENST00000335681.NPAS2.38,one2one,TRUE,TRUE,TRUE,Type match
NPAS2,monodelphis_domestica,ENSMODG00000001691,NPAS2,ortholog_one2one,one2one,reg_1450,ENST00000335681.NPAS2.50,one2one,TRUE,TRUE,TRUE,Type match
NPAS2,mus_musculus,ENSMUSG00000026077,Npas2,ortholog_one2one,one2one,reg_9098,ENST00000335681.NPAS2.3,one2one,TRUE,TRUE,TRUE,Type match
NPAS2,pan_troglodytes,ENSPTRG00000012287,NPAS2,ortholog_one2one,one2one,reg_293,ENST00000335681.NPAS2.11,one2one,TRUE,TRUE,TRUE,Type match
NPAS2,rattus_norvegicus,ENSRNOG00000013408,Npas2,ortholog_one2one,one2one,reg_1673,ENST00000335681.NPAS2.5,one2one,TRUE,TRUE,TRUE,Type match
NPAS3,bos_taurus,ENSBTAG00000004462,NPAS3,ortholog_one2one,one2one,reg_15712,ENST00000346562.NPAS3.26;ENST00000356141.NPAS3.26;ENST00000357798.NPAS3.26;ENST00000548645.NPAS3.26;ENST00000551492.NPAS3.26,one2one,TRUE,TRUE,TRUE,Type match
NPAS3,canis_lupus_familiaris,ENSCAFG00845012355,NPAS3,ortholog_one2one,one2one,reg_12260,ENST00000551492.NPAS3.2,one2one,TRUE,TRUE,TRUE,Type match
NPAS3,gorilla_gorilla,ENSGGOG00000022941,,ortholog_one2one,one2one,reg_18917,ENST00000346562.NPAS3.31;ENST00000356141.NPAS3.31;ENST00000357798.NPAS3.31;ENST00000548645.NPAS3.31;ENST00000551492.NPAS3.31,one2one,TRUE,TRUE,TRUE,Type match
NPAS3,macaca_mulatta,ENSMMUG00000014839,NPAS3,ortholog_one2one,one2one,reg_373,ENST00000346562.NPAS3.12;ENST00000356141.NPAS3.12;ENST00000357798.NPAS3.12;ENST00000548645.NPAS3.12;ENST00000551492.NPAS3.12,one2one,TRUE,TRUE,TRUE,Type match
NPAS3,monodelphis_domestica,ENSMODG00000017620,NPAS3,ortholog_one2one,one2one,reg_8129,ENST00000346562.NPAS3.34;ENST00000356141.NPAS3.34;ENST00000357798.NPAS3.34;ENST00000548645.NPAS3.34;ENST00000551492.NPAS3.34,one2one,TRUE,TRUE,TRUE,Type match
NPAS3,mus_musculus,ENSMUSG00000021010,Npas3,ortholog_one2one,one2one,reg_16669,ENST00000346562.NPAS3.1;ENST00000356141.NPAS3.1;ENST00000357798.NPAS3.1;ENST00000548645.NPAS3.1;ENST00000551492.NPAS3.1,one2one,TRUE,TRUE,TRUE,Type match
NPAS3,pan_troglodytes,ENSPTRG00000006249,NPAS3,ortholog_one2one,one2one,reg_10691,ENST00000346562.NPAS3.15;ENST00000356141.NPAS3.15;ENST00000357798.NPAS3.15;ENST00000548645.NPAS3.15;ENST00000551492.NPAS3.15,one2one,TRUE,TRUE,TRUE,Type match
NPAS3,rattus_norvegicus,ENSRNOG00000068162,Npas3,ortholog_one2one,one2one,reg_15636,ENST00000346562.NPAS3.3;ENST00000356141.NPAS3.3;ENST00000357798.NPAS3.3;ENST00000548645.NPAS3.3;ENST00000551492.NPAS3.3,one2one,TRUE,TRUE,TRUE,Type match
NPAS4,bos_taurus,ENSBTAG00000014925,NPAS4,ortholog_one2one,one2one,reg_5922,ENST00000311034.NPAS4.69,one2one,TRUE,TRUE,TRUE,Type match
NPAS4,canis_lupus_familiaris,ENSCAFG00845013474,NPAS4,ortholog_one2one,one2one,reg_3484,ENST00000311034.NPAS4.91,one2one,TRUE,TRUE,TRUE,Type match
NPAS4,gorilla_gorilla,ENSGGOG00000008608,NPAS4,ortholog_one2one,one2one,reg_15221,ENST00000311034.NPAS4.6,one2one,TRUE,TRUE,TRUE,Type match
NPAS4,macaca_mulatta,ENSMMUG00000015982,NPAS4,ortholog_one2one,one2one,reg_14447,ENST00000311034.NPAS4.21,one2one,TRUE,TRUE,TRUE,Type match
NPAS4,monodelphis_domestica,ENSMODG00000008299,NPAS4,ortholog_one2one,one2one,reg_3884,ENST00000311034.NPAS4.108,one2one,TRUE,TRUE,TRUE,Type match
NPAS4,mus_musculus,ENSMUSG00000045903,Npas4,ortholog_one2one,one2one,reg_17599,ENST00000311034.NPAS4.74,one2one,TRUE,TRUE,TRUE,Type match
NPAS4,pan_troglodytes,ENSPTRG00000003923,NPAS4,ortholog_one2one,one2one,reg_958,ENST00000311034.NPAS4.8,one2one,TRUE,TRUE,TRUE,Type match
NPAS4,rattus_norvegicus,ENSRNOG00000020009,Npas4,ortholog_one2one,one2one,reg_4600,ENST00000311034.NPAS4.23,one2one,TRUE,TRUE,TRUE,Type match
OLIG1,bos_taurus,ENSBTAG00000037547,OLIG1,ortholog_one2one,one2one,reg_4317,ENST00000382348.OLIG1.49,one2one,TRUE,TRUE,TRUE,Type match
OLIG1,canis_lupus_familiaris,ENSCAFG00845026412,OLIG1,ortholog_one2one,one2one,reg_18247,ENST00000382348.OLIG1.30,one2one,TRUE,TRUE,TRUE,Type match
OLIG1,gorilla_gorilla,,,,,reg_20729,ENST00000382348.OLIG1.28,one2one,FALSE,TRUE,,TOGA only
OLIG1,macaca_mulatta,,,,,reg_5130,ENST00000382348.OLIG1.30,one2one,FALSE,TRUE,,TOGA only
OLIG1,monodelphis_domestica,,,,,reg_3277,ENST00000382348.OLIG1.117,one2one,FALSE,TRUE,,TOGA only
OLIG1,mus_musculus,ENSMUSG00000046160,Olig1,ortholog_one2one,one2one,reg_15927,ENST00000382348.OLIG1.35,one2one,TRUE,TRUE,TRUE,Type match
OLIG1,pan_troglodytes,ENSPTRG00000046566;ENSPTRG00000051983,OLIG1,ortholog_one2many,one2many,reg_17976,ENST00000382348.OLIG1.27,one2one,TRUE,TRUE,FALSE,Type mismatch
OLIG1,rattus_norvegicus,ENSRNOG00000028648,Olig1,ortholog_one2one,one2one,reg_16690,ENST00000382348.OLIG1.34,one2one,TRUE,TRUE,TRUE,Type match
OLIG2,bos_taurus,ENSBTAG00000049136,OLIG2,ortholog_one2one,one2one,reg_4341,ENST00000333337.OLIG2.49,one2one,TRUE,TRUE,TRUE,Type match
OLIG2,canis_lupus_familiaris,ENSCAFG00845026359,OLIG2,ortholog_one2one,one2one,reg_18221,ENST00000333337.OLIG2.30,one2one,TRUE,TRUE,TRUE,Type match
OLIG2,gorilla_gorilla,,,,,reg_20769,ENST00000333337.OLIG2.28,one2one,FALSE,TRUE,,TOGA only
OLIG2,macaca_mulatta,ENSMMUG00000017652,OLIG2,ortholog_one2one,one2one,reg_5397,ENST00000333337.OLIG2.30,one2one,TRUE,TRUE,TRUE,Type match
OLIG2,monodelphis_domestica,ENSMODG00000025338,OLIG2,ortholog_one2one,one2one,reg_3211,ENST00000333337.OLIG2.117,one2one,TRUE,TRUE,TRUE,Type match
OLIG2,mus_musculus,ENSMUSG00000039830,Olig2,ortholog_one2one,one2one,reg_15788,ENST00000333337.OLIG2.35,one2one,TRUE,TRUE,TRUE,Type match
OLIG2,pan_troglodytes,ENSPTRG00000047986;ENSPTRG00000051353,,ortholog_one2many,one2many,reg_17937,ENST00000333337.OLIG2.27,one2one,TRUE,TRUE,FALSE,Type mismatch
OLIG2,rattus_norvegicus,ENSRNOG00000028658,Olig2,ortholog_one2one,one2one,reg_16477,ENST00000333337.OLIG2.34,one2one,TRUE,TRUE,TRUE,Type match
OLIG3,bos_taurus,ENSBTAG00000062050,OLIG3,ortholog_one2one,one2one,reg_450,ENST00000367734.OLIG3.8,one2one,TRUE,TRUE,TRUE,Type match
OLIG3,canis_lupus_familiaris,,,,,reg_4367,ENST00000367734.OLIG3.20,one2one,FALSE,TRUE,,TOGA only
OLIG3,gorilla_gorilla,ENSGGOG00000001516,OLIG3,ortholog_one2one,one2one,reg_16381,ENST00000367734.OLIG3.3,one2one,TRUE,TRUE,TRUE,Type match
OLIG3,macaca_mulatta,ENSMMUG00000047350,OLIG3,ortholog_one2one,one2one,reg_3705,ENST00000367734.OLIG3.25,one2one,TRUE,TRUE,TRUE,Type match
OLIG3,monodelphis_domestica,,,,,reg_5956,ENST00000367734.OLIG3.1,one2one,FALSE,TRUE,,TOGA only
OLIG3,mus_musculus,ENSMUSG00000045591,Olig3,ortholog_one2one,one2one,reg_5240,ENST00000367734.OLIG3.16,one2one,TRUE,TRUE,TRUE,Type match
OLIG3,pan_troglodytes,ENSPTRG00000018643,OLIG3,ortholog_one2one,one2one,reg_13412,ENST00000367734.OLIG3.3,one2one,TRUE,TRUE,TRUE,Type match
OLIG3,rattus_norvegicus,ENSRNOG00000064127,Olig3,ortholog_one2one,one2one,reg_18572,ENST00000367734.OLIG3.47,one2one,TRUE,TRUE,TRUE,Type match
PTF1A,bos_taurus,ENSBTAG00000047315,PTF1A,ortholog_one2one,one2one,reg_4847,ENST00000376504.PTF1A.77,one2one,TRUE,TRUE,TRUE,Type match
PTF1A,canis_lupus_familiaris,ENSCAFG00845006739,PTF1A,ortholog_one2one,one2one,reg_11101,ENST00000376504.PTF1A.32,one2one,TRUE,TRUE,TRUE,Type match
PTF1A,gorilla_gorilla,ENSGGOG00000015210,PTF1A,ortholog_one2one,one2one,reg_13103,ENST00000376504.PTF1A.14,one2one,TRUE,TRUE,TRUE,Type match
PTF1A,macaca_mulatta,ENSMMUG00000051411,PTF1A,ortholog_one2one,one2one,reg_12701,ENST00000376504.PTF1A.11,one2one,TRUE,TRUE,TRUE,Type match
PTF1A,monodelphis_domestica,ENSMODG00000008946,PTF1A,ortholog_one2one,one2one,reg_4091,ENST00000376504.PTF1A.26,one2one,TRUE,TRUE,TRUE,Type match
PTF1A,mus_musculus,ENSMUSG00000026735,Ptf1a,ortholog_one2one,one2one,reg_4623,ENST00000376504.PTF1A.69,one2one,TRUE,TRUE,TRUE,Type match
PTF1A,pan_troglodytes,ENSPTRG00000048651,PTF1A,ortholog_one2one,one2one,reg_7435,ENST00000376504.PTF1A.9,one2one,TRUE,TRUE,TRUE,Type match
PTF1A,rattus_norvegicus,ENSRNOG00000016902,Ptf1a,ortholog_one2one,one2one,reg_5837,ENST00000376504.PTF1A.28,one2one,TRUE,TRUE,TRUE,Type match
SCX,bos_taurus,ENSBTAG00000009816,SCX,ortholog_one2one,one2one,reg_18023,ENST00000567180.SCX.10,one2one,TRUE,TRUE,TRUE,Type match
SCX,canis_lupus_familiaris,ENSCAFG00845009375,,ortholog_one2one,one2one,reg_13946,ENST00000567180.SCX.13,one2one,TRUE,TRUE,TRUE,Type match
SCX,gorilla_gorilla,,,,,reg_14635,ENST00000567180.SCX.13,one2one,FALSE,TRUE,,TOGA only
SCX,macaca_mulatta,ENSMMUG00000045410,SCX,ortholog_one2one,one2one,reg_11969,ENST00000567180.SCX.5,one2one,TRUE,TRUE,TRUE,Type match
SCX,monodelphis_domestica,,,,,,,one2zero,FALSE,FALSE,,None
SCX,mus_musculus,ENSMUSG00000034161,Scx,ortholog_one2one,one2one,reg_18504,ENST00000567180.SCX.13,one2one,TRUE,TRUE,TRUE,Type match
SCX,pan_troglodytes,ENSPTRG00000049318,SCX,ortholog_one2one,one2one,reg_19020,ENST00000567180.SCX.7,one2one,TRUE,TRUE,TRUE,Type match
SCX,rattus_norvegicus,ENSRNOG00000021812,Scx,ortholog_one2one,one2one,reg_408,ENST00000567180.SCX.14,one2one,TRUE,TRUE,TRUE,Type match
SIM1,bos_taurus,ENSBTAG00000002294,SIM1,ortholog_one2one,one2one,reg_18991,ENST00000369208.SIM1.16,one2one,TRUE,TRUE,TRUE,Type match
